method,display_name,fold,test_fish,seed,pair_index,pair_id,queries,top1,top5,mrr,hungarian,coverage
geotransformer,GeoTransformer,5,islet_20170216,42,8,islet_20170216__gap60m__p008,122,0.860655737704918,0.9508196721311475,0.9030054644808743,0.9016393442622951,0.9508196721311475
geotransformer,GeoTransformer,5,islet_20170216,42,9,islet_20170216__gap60m__p009,122,0.819672131147541,0.9180327868852459,0.8661202185792349,0.8688524590163934,0.9180327868852459
geotransformer,GeoTransformer,5,islet_20170216,42,10,islet_20170216__gap60m__p010,122,0.8770491803278688,0.9508196721311475,0.9091530054644807,0.9016393442622951,0.9508196721311475
geotransformer,GeoTransformer,5,islet_20170216,42,11,islet_20170216__gap60m__p011,122,0.9344262295081968,0.9836065573770492,0.9590163934426229,0.9672131147540983,0.9836065573770492
geotransformer,GeoTransformer,6,lineage_20160328,42,0,lineage_20160328__gap60m__p000,114,0.6929824561403509,0.7807017543859649,0.7378167641325535,0.7017543859649122,0.7894736842105263
geotransformer,GeoTransformer,6,lineage_20160328,42,1,lineage_20160328__gap60m__p001,114,0.45614035087719296,0.5614035087719298,0.49766081871345036,0.47368421052631576,0.5614035087719298
geotransformer,GeoTransformer,6,lineage_20160328,42,2,lineage_20160328__gap60m__p002,114,0.5350877192982456,0.6140350877192983,0.5716374269005848,0.5087719298245614,0.6140350877192983
geotransformer,GeoTransformer,6,lineage_20160328,42,3,lineage_20160328__gap60m__p003,116,0.47413793103448276,0.5775862068965517,0.5178879310344828,0.43103448275862066,0.5862068965517241
geotransformer,GeoTransformer,6,lineage_20160328,42,4,lineage_20160328__gap60m__p004,118,0.7711864406779662,0.847457627118644,0.809322033898305,0.7627118644067796,0.847457627118644
geotransformer,GeoTransformer,6,lineage_20160328,42,5,lineage_20160328__gap60m__p005,120,0.5416666666666666,0.6333333333333333,0.5826388888888889,0.5,0.6333333333333333
geotransformer,GeoTransformer,6,lineage_20160328,42,6,lineage_20160328__gap60m__p006,120,0.7916666666666666,0.8666666666666667,0.826388888888889,0.85,0.8666666666666667
geotransformer,GeoTransformer,6,lineage_20160328,42,7,lineage_20160328__gap60m__p007,122,0.5409836065573771,0.6065573770491803,0.5710382513661203,0.5573770491803278,0.6065573770491803
geotransformer,GeoTransformer,7,lineage_20170111,42,0,lineage_20170111__gap60m__p000,178,0.4157303370786517,0.47191011235955055,0.4410112359550561,0.38202247191011235,0.47191011235955055
geotransformer,GeoTransformer,7,lineage_20170111,42,1,lineage_20170111__gap60m__p001,178,0.7471910112359551,0.8089887640449438,0.7734082397003745,0.7640449438202247,0.8089887640449438
geotransformer,GeoTransformer,7,lineage_20170111,42,2,lineage_20170111__gap60m__p002,178,0.5449438202247191,0.6067415730337079,0.5758426966292135,0.550561797752809,0.6067415730337079
geotransformer,GeoTransformer,7,lineage_20170111,42,3,lineage_20170111__gap60m__p003,178,0.5337078651685393,0.6123595505617978,0.5704588014981273,0.5056179775280899,0.6179775280898876
geotransformer,GeoTransformer,7,lineage_20170111,42,4,lineage_20170111__gap60m__p004,178,0.6685393258426966,0.7752808988764045,0.7200374531835207,0.7078651685393258,0.7752808988764045
geotransformer,GeoTransformer,7,lineage_20170111,42,5,lineage_20170111__gap60m__p005,178,0.6179775280898876,0.6685393258426966,0.6390984483681112,0.5955056179775281,0.6741573033707865
geotransformer,GeoTransformer,7,lineage_20170111,42,6,lineage_20170111__gap60m__p006,178,0.6404494382022472,0.7247191011235955,0.6794943820224719,0.6404494382022472,0.7303370786516854
geotransformer,GeoTransformer,7,lineage_20170111,42,7,lineage_20170111__gap60m__p007,178,0.5898876404494382,0.7078651685393258,0.6465355805243447,0.5955056179775281,0.7078651685393258
geotransformer,GeoTransformer,7,lineage_20170111,42,8,lineage_20170111__gap60m__p008,178,0.6292134831460674,0.6966292134831461,0.6615168539325843,0.651685393258427,0.6966292134831461
geotransformer,GeoTransformer,7,lineage_20170111,42,9,lineage_20170111__gap60m__p009,178,0.7528089887640449,0.8089887640449438,0.777621722846442,0.7078651685393258,0.8089887640449438
geotransformer,GeoTransformer,7,lineage_20170111,42,10,lineage_20170111__gap60m__p010,178,0.7640449438202247,0.8258426966292135,0.7934055644729803,0.7415730337078652,0.8314606741573034
geotransformer,GeoTransformer,7,lineage_20170111,42,11,lineage_20170111__gap60m__p011,178,0.8033707865168539,0.8426966292134831,0.8220973782771536,0.8426966292134831,0.8426966292134831
geotransformer,GeoTransformer,7,lineage_20170111,42,12,lineage_20170111__gap60m__p012,178,0.7752808988764045,0.8651685393258427,0.8133895131086142,0.7865168539325843,0.8651685393258427
geotransformer,GeoTransformer,7,lineage_20170111,42,13,lineage_20170111__gap60m__p013,178,0.8426966292134831,0.8876404494382022,0.8651685393258427,0.8764044943820225,0.8876404494382022
geotransformer,GeoTransformer,8,lineage_20170925,42,0,lineage_20170925__gap60m__p000,156,0.5769230769230769,0.75,0.6545940170940171,0.6025641025641025,0.7564102564102564
geotransformer,GeoTransformer,8,lineage_20170925,42,1,lineage_20170925__gap60m__p001,156,0.7435897435897436,0.8717948717948718,0.8036324786324787,0.7435897435897436,0.8717948717948718
geotransformer,GeoTransformer,8,lineage_20170925,42,2,lineage_20170925__gap60m__p002,156,0.5769230769230769,0.7692307692307693,0.6666666666666666,0.6153846153846154,0.7692307692307693
geotransformer,GeoTransformer,8,lineage_20170925,42,3,lineage_20170925__gap60m__p003,156,0.7435897435897436,0.8974358974358975,0.8087606837606837,0.8076923076923077,0.8974358974358975
geotransformer,GeoTransformer,8,lineage_20170925,42,4,lineage_20170925__gap60m__p004,156,0.7564102564102564,0.8782051282051282,0.813034188034188,0.8205128205128205,0.8846153846153846
geotransformer,GeoTransformer,8,lineage_20170925,42,5,lineage_20170925__gap60m__p005,156,0.7756410256410257,0.8717948717948718,0.8210470085470084,0.7948717948717948,0.8717948717948718
geotransformer,GeoTransformer,8,lineage_20170925,42,6,lineage_20170925__gap60m__p006,156,0.6987179487179487,0.7692307692307693,0.7318376068376068,0.717948717948718,0.7692307692307693
geotransformer,GeoTransformer,8,lineage_20170925,42,7,lineage_20170925__gap60m__p007,156,0.5641025641025641,0.6538461538461539,0.6068376068376069,0.5256410256410257,0.6538461538461539
geotransformer,GeoTransformer,8,lineage_20170925,42,8,lineage_20170925__gap60m__p008,156,0.5961538461538461,0.6666666666666666,0.6287393162393162,0.5641025641025641,0.6666666666666666
geotransformer,GeoTransformer,8,lineage_20170925,42,9,lineage_20170925__gap60m__p009,156,0.7564102564102564,0.8076923076923077,0.7788461538461537,0.7051282051282052,0.8076923076923077
geotransformer,GeoTransformer,8,lineage_20170925,42,10,lineage_20170925__gap60m__p010,156,0.7371794871794872,0.8076923076923077,0.7713675213675213,0.717948717948718,0.8076923076923077
geotransformer,GeoTransformer,8,lineage_20170925,42,11,lineage_20170925__gap60m__p011,156,0.7564102564102564,0.8269230769230769,0.7916666666666667,0.7564102564102564,0.8333333333333334
geotransformer,GeoTransformer,8,lineage_20170925,42,12,lineage_20170925__gap60m__p012,156,0.7307692307692307,0.7564102564102564,0.7435897435897436,0.7435897435897436,0.7564102564102564
geotransformer,GeoTransformer,8,lineage_20170925,42,13,lineage_20170925__gap60m__p013,156,0.7371794871794872,0.7948717948717948,0.763034188034188,0.7692307692307693,0.7948717948717948
ngm_v2,NGM-v2,1,func_20150410,42,0,func_20150410__gap60m__p000,198,0.5959595959595959,0.898989898989899,0.7221262043231738,0.6060606060606061,1.0
ngm_v2,NGM-v2,1,func_20150410,42,1,func_20150410__gap60m__p001,200,0.455,0.89,0.6316346564941765,0.41,1.0
ngm_v2,NGM-v2,1,func_20150410,42,2,func_20150410__gap60m__p002,202,0.49504950495049505,0.8564356435643564,0.6475708099252072,0.4752475247524752,1.0
ngm_v2,NGM-v2,1,func_20150410,42,3,func_20150410__gap60m__p003,206,0.616504854368932,0.9368932038834952,0.7483841536026004,0.6019417475728155,1.0
ngm_v2,NGM-v2,1,func_20150410,42,4,func_20150410__gap60m__p004,210,0.680952380952381,0.9523809523809523,0.7936720243653016,0.6761904761904762,1.0
ngm_v2,NGM-v2,1,func_20150410,42,5,func_20150410__gap60m__p005,212,0.7641509433962265,0.9811320754716981,0.8554681907068146,0.8018867924528302,1.0
ngm_v2,NGM-v2,1,func_20150410,42,6,func_20150410__gap60m__p006,218,0.8532110091743119,0.981651376146789,0.911276758409786,0.8348623853211009,1.0
ngm_v2,NGM-v2,1,func_20150410,42,7,func_20150410__gap60m__p007,222,0.8648648648648649,0.9954954954954955,0.9217395967395968,0.8558558558558559,1.0
ngm_v2,NGM-v2,1,func_20150410,42,8,func_20150410__gap60m__p008,224,0.9241071428571429,0.9955357142857143,0.9533482142857144,0.9464285714285714,1.0
ngm_v2,NGM-v2,1,func_20150410,42,9,func_20150410__gap60m__p009,230,0.8956521739130435,0.991304347826087,0.9392028985507247,0.9217391304347826,1.0
ngm_v2,NGM-v2,1,func_20150410,42,10,func_20150410__gap60m__p010,230,0.8,0.991304347826087,0.8795041952707857,0.782608695652174,1.0
ngm_v2,NGM-v2,1,func_20150410,42,11,func_20150410__gap60m__p011,232,0.8318965517241379,0.9913793103448276,0.9012623152709359,0.8189655172413793,1.0
ngm_v2,NGM-v2,1,func_20150410,42,12,func_20150410__gap60m__p012,232,0.7801724137931034,0.9870689655172413,0.8721024904214558,0.7672413793103449,1.0
ngm_v2,NGM-v2,1,func_20150410,42,13,func_20150410__gap60m__p013,236,0.826271186440678,0.9788135593220338,0.8951069410815174,0.8220338983050848,1.0
ngm_v2,NGM-v2,1,func_20150410,42,14,func_20150410__gap60m__p014,240,0.875,1.0,0.9293055555555555,0.875,1.0
ngm_v2,NGM-v2,1,func_20150410,42,15,func_20150410__gap60m__p015,244,0.9098360655737705,0.9918032786885246,0.9507220921155347,0.8934426229508197,1.0
ngm_v2,NGM-v2,2,func_20150417,42,0,func_20150417__gap60m__p000,212,0.7452830188679245,0.9386792452830188,0.8362964210841568,0.7358490566037735,1.0
ngm_v2,NGM-v2,2,func_20150417,42,1,func_20150417__gap60m__p001,214,0.8037383177570093,0.9672897196261683,0.8715008900756563,0.794392523364486,1.0
ngm_v2,NGM-v2,2,func_20150417,42,2,func_20150417__gap60m__p002,216,0.7962962962962963,0.9768518518518519,0.871467151675485,0.7962962962962963,1.0
ngm_v2,NGM-v2,2,func_20150417,42,3,func_20150417__gap60m__p003,216,0.8009259259259259,0.9768518518518519,0.8759072717406051,0.7777777777777778,1.0
ngm_v2,NGM-v2,2,func_20150417,42,4,func_20150417__gap60m__p004,216,0.8240740740740741,0.9861111111111112,0.8951388888888888,0.8055555555555556,1.0
ngm_v2,NGM-v2,2,func_20150417,42,5,func_20150417__gap60m__p005,216,0.8379629629629629,0.9861111111111112,0.906580687830688,0.8703703703703703,1.0
ngm_v2,NGM-v2,2,func_20150417,42,6,func_20150417__gap60m__p006,216,0.9166666666666666,1.0,0.9560185185185185,0.9166666666666666,1.0
ngm_v2,NGM-v2,2,func_20150417,42,7,func_20150417__gap60m__p007,216,0.9074074074074074,1.0,0.9503858024691358,0.9166666666666666,1.0
ngm_v2,NGM-v2,2,func_20150417,42,8,func_20150417__gap60m__p008,218,0.9541284403669725,0.9908256880733946,0.9717125382262997,0.963302752293578,1.0
ngm_v2,NGM-v2,2,func_20150417,42,9,func_20150417__gap60m__p009,220,0.9590909090909091,0.9954545454545455,0.972121212121212,0.9545454545454546,1.0
ngm_v2,NGM-v2,2,func_20150417,42,10,func_20150417__gap60m__p010,220,0.9545454545454546,0.990909090909091,0.9693614718614717,0.9727272727272728,1.0
ngm_v2,NGM-v2,2,func_20150417,42,11,func_20150417__gap60m__p011,222,0.8873873873873874,0.9954954954954955,0.9320195195195196,0.8828828828828829,1.0
ngm_v2,NGM-v2,2,func_20150417,42,12,func_20150417__gap60m__p012,224,0.8258928571428571,0.9821428571428571,0.8947597789115649,0.8392857142857143,1.0
ngm_v2,NGM-v2,2,func_20150417,42,13,func_20150417__gap60m__p013,224,0.8482142857142857,0.9866071428571429,0.9104524196042052,0.8303571428571429,1.0
ngm_v2,NGM-v2,2,func_20150417,42,14,func_20150417__gap60m__p014,226,0.8849557522123894,0.995575221238938,0.9345132743362832,0.8938053097345132,1.0
ngm_v2,NGM-v2,2,func_20150417,42,15,func_20150417__gap60m__p015,226,0.9247787610619469,1.0,0.9579646017699116,0.911504424778761,1.0
ngm_v2,NGM-v2,2,func_20150417,42,16,func_20150417__gap60m__p016,226,0.9247787610619469,0.995575221238938,0.9546460176991152,0.911504424778761,1.0
ngm_v2,NGM-v2,2,func_20150417,42,17,func_20150417__gap60m__p017,226,0.9203539823008849,1.0,0.954424778761062,0.9026548672566371,1.0
ngm_v2,NGM-v2,3,func_20161004,42,0,func_20161004__gap60m__p000,128,0.4296875,0.9609375,0.6283947172619048,0.40625,1.0
ngm_v2,NGM-v2,3,func_20161004,42,1,func_20161004__gap60m__p001,128,0.6875,1.0,0.83203125,0.6875,1.0
ngm_v2,NGM-v2,3,func_20161004,42,2,func_20161004__gap60m__p002,128,0.921875,1.0,0.9596354166666667,0.921875,1.0
ngm_v2,NGM-v2,3,func_20161004,42,3,func_20161004__gap60m__p003,128,0.9609375,1.0,0.9765625,0.953125,1.0
ngm_v2,NGM-v2,3,func_20161004,42,4,func_20161004__gap60m__p004,128,0.921875,1.0,0.9609375,0.90625,1.0
ngm_v2,NGM-v2,3,func_20161004,42,5,func_20161004__gap60m__p005,128,0.984375,1.0,0.9921875,0.96875,1.0
ngm_v2,NGM-v2,4,islet_20170202,42,0,islet_20170202__gap60m__p000,140,0.7714285714285715,1.0,0.8701190476190476,0.7714285714285715,1.0
ngm_v2,NGM-v2,4,islet_20170202,42,1,islet_20170202__gap60m__p001,140,0.8357142857142857,1.0,0.8935714285714286,0.8857142857142857,1.0
ngm_v2,NGM-v2,4,islet_20170202,42,2,islet_20170202__gap60m__p002,140,0.7857142857142857,1.0,0.8755952380952379,0.7714285714285715,1.0
ngm_v2,NGM-v2,4,islet_20170202,42,3,islet_20170202__gap60m__p003,140,0.7,0.9857142857142858,0.8208418367346937,0.7142857142857143,1.0
ngm_v2,NGM-v2,4,islet_20170202,42,4,islet_20170202__gap60m__p004,140,0.8071428571428572,0.9714285714285714,0.878877551020408,0.8142857142857143,1.0
ngm_v2,NGM-v2,4,islet_20170202,42,5,islet_20170202__gap60m__p005,140,0.7071428571428572,0.9785714285714285,0.8269132653061223,0.7,1.0
ngm_v2,NGM-v2,4,islet_20170202,42,6,islet_20170202__gap60m__p006,140,0.8285714285714286,0.9928571428571429,0.8962585034013605,0.8428571428571429,1.0
ngm_v2,NGM-v2,4,islet_20170202,42,7,islet_20170202__gap60m__p007,140,0.8642857142857143,1.0,0.9214285714285714,0.8571428571428571,1.0
ngm_v2,NGM-v2,4,islet_20170202,42,8,islet_20170202__gap60m__p008,140,0.9142857142857143,1.0,0.9535714285714286,0.9142857142857143,1.0
ngm_v2,NGM-v2,4,islet_20170202,42,9,islet_20170202__gap60m__p009,140,0.9714285714285714,1.0,0.9857142857142858,0.9714285714285714,1.0
ngm_v2,NGM-v2,4,islet_20170202,42,10,islet_20170202__gap60m__p010,140,0.9285714285714286,1.0,0.9619047619047618,0.9428571428571428,1.0
ngm_v2,NGM-v2,4,islet_20170202,42,11,islet_20170202__gap60m__p011,140,0.9714285714285714,1.0,0.9833333333333333,0.9714285714285714,1.0
ngm_v2,NGM-v2,4,islet_20170202,42,12,islet_20170202__gap60m__p012,140,0.9071428571428571,1.0,0.9511904761904761,0.9428571428571428,1.0
ngm_v2,NGM-v2,5,islet_20170216,42,0,islet_20170216__gap60m__p000,122,0.5819672131147541,0.9918032786885246,0.7349726775956283,0.6065573770491803,1.0
ngm_v2,NGM-v2,5,islet_20170216,42,1,islet_20170216__gap60m__p001,122,0.8114754098360656,0.9918032786885246,0.8975409836065574,0.8032786885245902,1.0
ngm_v2,NGM-v2,5,islet_20170216,42,2,islet_20170216__gap60m__p002,122,0.8770491803278688,1.0,0.926502732240437,0.9016393442622951,1.0
ngm_v2,NGM-v2,5,islet_20170216,42,3,islet_20170216__gap60m__p003,122,0.8278688524590164,1.0,0.8968579234972677,0.8032786885245902,1.0
ngm_v2,NGM-v2,5,islet_20170216,42,4,islet_20170216__gap60m__p004,122,0.8852459016393442,1.0,0.9398907103825137,0.8688524590163934,1.0
ngm_v2,NGM-v2,5,islet_20170216,42,5,islet_20170216__gap60m__p005,122,0.8114754098360656,1.0,0.896448087431694,0.7868852459016393,1.0
ngm_v2,NGM-v2,5,islet_20170216,42,6,islet_20170216__gap60m__p006,122,0.9016393442622951,1.0,0.9467213114754098,0.9016393442622951,1.0
ngm_v2,NGM-v2,5,islet_20170216,42,7,islet_20170216__gap60m__p007,122,0.9344262295081968,1.0,0.9672131147540983,0.9344262295081968,1.0
ngm_v2,NGM-v2,5,islet_20170216,42,8,islet_20170216__gap60m__p008,122,0.9426229508196722,1.0,0.9672131147540983,0.9344262295081968,1.0
ngm_v2,NGM-v2,5,islet_20170216,42,9,islet_20170216__gap60m__p009,122,0.9508196721311475,1.0,0.9740437158469946,0.9672131147540983,1.0
ngm_v2,NGM-v2,5,islet_20170216,42,10,islet_20170216__gap60m__p010,122,1.0,1.0,1.0,1.0,1.0
ngm_v2,NGM-v2,5,islet_20170216,42,11,islet_20170216__gap60m__p011,122,1.0,1.0,1.0,1.0,1.0
ngm_v2,NGM-v2,6,lineage_20160328,42,0,lineage_20160328__gap60m__p000,114,0.8859649122807017,0.9912280701754386,0.92953216374269,0.8947368421052632,1.0
ngm_v2,NGM-v2,6,lineage_20160328,42,1,lineage_20160328__gap60m__p001,114,0.9122807017543859,0.9912280701754386,0.9432261208576999,0.8947368421052632,1.0
ngm_v2,NGM-v2,6,lineage_20160328,42,2,lineage_20160328__gap60m__p002,114,0.9473684210526315,0.9912280701754386,0.9682017543859649,0.9824561403508771,1.0
ngm_v2,NGM-v2,6,lineage_20160328,42,3,lineage_20160328__gap60m__p003,116,0.896551724137931,1.0,0.9380747126436783,0.8793103448275862,1.0
ngm_v2,NGM-v2,6,lineage_20160328,42,4,lineage_20160328__gap60m__p004,118,0.8813559322033898,1.0,0.9329096045197741,0.8983050847457628,1.0
ngm_v2,NGM-v2,6,lineage_20160328,42,5,lineage_20160328__gap60m__p005,120,0.9333333333333333,1.0,0.9593055555555555,0.9333333333333333,1.0
ngm_v2,NGM-v2,6,lineage_20160328,42,6,lineage_20160328__gap60m__p006,120,0.9,1.0,0.9451388888888889,0.8833333333333333,1.0
ngm_v2,NGM-v2,6,lineage_20160328,42,7,lineage_20160328__gap60m__p007,122,0.9180327868852459,1.0,0.9528688524590163,0.9344262295081968,1.0
ngm_v2,NGM-v2,7,lineage_20170111,42,0,lineage_20170111__gap60m__p000,178,0.7303370786516854,0.9943820224719101,0.8432584269662919,0.7303370786516854,1.0
ngm_v2,NGM-v2,7,lineage_20170111,42,1,lineage_20170111__gap60m__p001,178,0.7640449438202247,0.9887640449438202,0.859878277153558,0.7528089887640449,1.0
ngm_v2,NGM-v2,7,lineage_20170111,42,2,lineage_20170111__gap60m__p002,178,0.7471910112359551,0.9831460674157303,0.8461209202782236,0.7191011235955056,1.0
ngm_v2,NGM-v2,7,lineage_20170111,42,3,lineage_20170111__gap60m__p003,178,0.7865168539325843,0.9887640449438202,0.8658239700374533,0.7752808988764045,1.0
ngm_v2,NGM-v2,7,lineage_20170111,42,4,lineage_20170111__gap60m__p004,178,0.8539325842696629,1.0,0.9204119850187267,0.8764044943820225,1.0
ngm_v2,NGM-v2,7,lineage_20170111,42,5,lineage_20170111__gap60m__p005,178,0.9044943820224719,0.9943820224719101,0.9414794007490638,0.898876404494382,1.0
ngm_v2,NGM-v2,7,lineage_20170111,42,6,lineage_20170111__gap60m__p006,178,0.8651685393258427,1.0,0.9205992509363297,0.8876404494382022,1.0
ngm_v2,NGM-v2,7,lineage_20170111,42,7,lineage_20170111__gap60m__p007,178,0.9213483146067416,1.0,0.9578651685393258,0.9325842696629213,1.0
ngm_v2,NGM-v2,7,lineage_20170111,42,8,lineage_20170111__gap60m__p008,178,0.8595505617977528,1.0,0.9260299625468167,0.898876404494382,1.0
ngm_v2,NGM-v2,7,lineage_20170111,42,9,lineage_20170111__gap60m__p009,178,0.9438202247191011,0.9943820224719101,0.9681647940074907,0.9550561797752809,1.0
ngm_v2,NGM-v2,7,lineage_20170111,42,10,lineage_20170111__gap60m__p010,178,0.9157303370786517,1.0,0.9536516853932584,0.898876404494382,1.0
ngm_v2,NGM-v2,7,lineage_20170111,42,11,lineage_20170111__gap60m__p011,178,0.9550561797752809,1.0,0.9756554307116105,0.9550561797752809,1.0
ngm_v2,NGM-v2,7,lineage_20170111,42,12,lineage_20170111__gap60m__p012,178,0.949438202247191,1.0,0.9737827715355805,0.9550561797752809,1.0
ngm_v2,NGM-v2,7,lineage_20170111,42,13,lineage_20170111__gap60m__p013,178,1.0,1.0,1.0,1.0,1.0
ngm_v2,NGM-v2,8,lineage_20170925,42,0,lineage_20170925__gap60m__p000,156,0.782051282051282,0.967948717948718,0.8597141996180456,0.782051282051282,1.0
ngm_v2,NGM-v2,8,lineage_20170925,42,1,lineage_20170925__gap60m__p001,156,0.8269230769230769,0.9871794871794872,0.8969017094017093,0.8461538461538461,1.0
ngm_v2,NGM-v2,8,lineage_20170925,42,2,lineage_20170925__gap60m__p002,156,0.8525641025641025,0.9935897435897436,0.9185897435897437,0.8461538461538461,1.0
ngm_v2,NGM-v2,8,lineage_20170925,42,3,lineage_20170925__gap60m__p003,156,0.8910256410256411,1.0,0.9439102564102564,0.8717948717948718,1.0
ngm_v2,NGM-v2,8,lineage_20170925,42,4,lineage_20170925__gap60m__p004,156,0.9615384615384616,1.0,0.9780982905982907,0.9615384615384616,1.0
ngm_v2,NGM-v2,8,lineage_20170925,42,5,lineage_20170925__gap60m__p005,156,1.0,1.0,1.0,1.0,1.0
ngm_v2,NGM-v2,8,lineage_20170925,42,6,lineage_20170925__gap60m__p006,156,1.0,1.0,1.0,1.0,1.0
ngm_v2,NGM-v2,8,lineage_20170925,42,7,lineage_20170925__gap60m__p007,156,0.9743589743589743,1.0,0.9871794871794872,0.9743589743589743,1.0
ngm_v2,NGM-v2,8,lineage_20170925,42,8,lineage_20170925__gap60m__p008,156,0.9743589743589743,1.0,0.9845085470085468,0.9743589743589743,1.0
ngm_v2,NGM-v2,8,lineage_20170925,42,9,lineage_20170925__gap60m__p009,156,0.9166666666666666,1.0,0.951602564102564,0.9230769230769231,1.0
ngm_v2,NGM-v2,8,lineage_20170925,42,10,lineage_20170925__gap60m__p010,156,0.9423076923076923,1.0,0.9690170940170939,0.9743589743589743,1.0
ngm_v2,NGM-v2,8,lineage_20170925,42,11,lineage_20170925__gap60m__p011,156,0.9807692307692307,1.0,0.9903846153846154,1.0,1.0
ngm_v2,NGM-v2,8,lineage_20170925,42,12,lineage_20170925__gap60m__p012,156,0.9807692307692307,1.0,0.9903846153846154,0.9743589743589743,1.0
ngm_v2,NGM-v2,8,lineage_20170925,42,13,lineage_20170925__gap60m__p013,156,0.9807692307692307,1.0,0.9903846153846154,1.0,1.0
vanilla_fgw,Vanilla FGW,1,func_20150410,,0,func_20150410__gap60m__p000,198,0.51010101010101,1.0,0.7015993265993262,0.5050505050505051,1.0
vanilla_fgw,Vanilla FGW,1,func_20150410,,1,func_20150410__gap60m__p001,200,0.57,1.0,0.7437499999999997,0.56,1.0
vanilla_fgw,Vanilla FGW,1,func_20150410,,2,func_20150410__gap60m__p002,202,0.5198019801980198,1.0,0.7175742574257423,0.504950495049505,1.0
vanilla_fgw,Vanilla FGW,1,func_20150410,,3,func_20150410__gap60m__p003,206,0.6456310679611651,1.0,0.798948220064725,0.6310679611650486,1.0
vanilla_fgw,Vanilla FGW,1,func_20150410,,4,func_20150410__gap60m__p004,210,0.7285714285714285,1.0,0.8476190476190476,0.7142857142857143,1.0
vanilla_fgw,Vanilla FGW,1,func_20150410,,5,func_20150410__gap60m__p005,212,0.7264150943396226,1.0,0.8506289308176103,0.7169811320754716,1.0
vanilla_fgw,Vanilla FGW,1,func_20150410,,6,func_20150410__gap60m__p006,218,0.8165137614678899,1.0,0.9013761467889909,0.8073394495412844,1.0
vanilla_fgw,Vanilla FGW,1,func_20150410,,7,func_20150410__gap60m__p007,222,0.7387387387387387,1.0,0.8513513513513516,0.7207207207207207,1.0
vanilla_fgw,Vanilla FGW,1,func_20150410,,8,func_20150410__gap60m__p008,224,0.7053571428571429,0.9955357142857143,0.8364583333333334,0.6875,1.0
vanilla_fgw,Vanilla FGW,1,func_20150410,,9,func_20150410__gap60m__p009,230,0.6695652173913044,1.0,0.8157246376811597,0.6608695652173913,1.0
vanilla_fgw,Vanilla FGW,1,func_20150410,,10,func_20150410__gap60m__p010,230,0.5217391304347826,1.0,0.7246376811594205,0.5217391304347826,1.0
vanilla_fgw,Vanilla FGW,1,func_20150410,,11,func_20150410__gap60m__p011,232,0.49137931034482757,0.9956896551724138,0.6890804597701149,0.49137931034482757,1.0
vanilla_fgw,Vanilla FGW,1,func_20150410,,12,func_20150410__gap60m__p012,232,0.5,1.0,0.6937500000000001,0.49137931034482757,1.0
vanilla_fgw,Vanilla FGW,1,func_20150410,,13,func_20150410__gap60m__p013,236,0.614406779661017,1.0,0.7842514124293786,0.6016949152542372,1.0
vanilla_fgw,Vanilla FGW,1,func_20150410,,14,func_20150410__gap60m__p014,240,0.8,1.0,0.8927083333333334,0.8,1.0
vanilla_fgw,Vanilla FGW,1,func_20150410,,15,func_20150410__gap60m__p015,244,0.9836065573770492,1.0,0.9918032786885246,0.9836065573770492,1.0
vanilla_fgw,Vanilla FGW,2,func_20150417,,0,func_20150417__gap60m__p000,212,0.660377358490566,1.0,0.8224842767295598,0.660377358490566,1.0
vanilla_fgw,Vanilla FGW,2,func_20150417,,1,func_20150417__gap60m__p001,214,0.8457943925233645,1.0,0.9190031152647977,0.8411214953271028,1.0
vanilla_fgw,Vanilla FGW,2,func_20150417,,2,func_20150417__gap60m__p002,216,0.9629629629629629,1.0,0.9814814814814815,0.9629629629629629,1.0
vanilla_fgw,Vanilla FGW,2,func_20150417,,3,func_20150417__gap60m__p003,216,0.9537037037037037,1.0,0.9768518518518519,0.9537037037037037,1.0
vanilla_fgw,Vanilla FGW,2,func_20150417,,4,func_20150417__gap60m__p004,216,1.0,1.0,1.0,1.0,1.0
vanilla_fgw,Vanilla FGW,2,func_20150417,,5,func_20150417__gap60m__p005,216,0.8240740740740741,1.0,0.904320987654321,0.8055555555555556,1.0
vanilla_fgw,Vanilla FGW,2,func_20150417,,6,func_20150417__gap60m__p006,216,0.9120370370370371,1.0,0.9560185185185185,0.8981481481481481,1.0
vanilla_fgw,Vanilla FGW,2,func_20150417,,7,func_20150417__gap60m__p007,216,0.8425925925925926,1.0,0.9185956790123456,0.8333333333333334,1.0
vanilla_fgw,Vanilla FGW,2,func_20150417,,8,func_20150417__gap60m__p008,218,0.8348623853211009,1.0,0.9132262996941897,0.8348623853211009,1.0
vanilla_fgw,Vanilla FGW,2,func_20150417,,9,func_20150417__gap60m__p009,220,0.7727272727272727,1.0,0.8837121212121213,0.7636363636363637,1.0
vanilla_fgw,Vanilla FGW,2,func_20150417,,10,func_20150417__gap60m__p010,220,0.7227272727272728,1.0,0.8587121212121213,0.7090909090909091,1.0
vanilla_fgw,Vanilla FGW,2,func_20150417,,11,func_20150417__gap60m__p011,222,0.8738738738738738,1.0,0.9369369369369369,0.8648648648648649,1.0
vanilla_fgw,Vanilla FGW,2,func_20150417,,12,func_20150417__gap60m__p012,224,0.9955357142857143,1.0,0.9977678571428571,0.9910714285714286,1.0
vanilla_fgw,Vanilla FGW,2,func_20150417,,13,func_20150417__gap60m__p013,224,0.9910714285714286,1.0,0.9944196428571429,0.9910714285714286,1.0
