fold,severity,perturbation_seed,mode,recordings,known_queries,synthetic_unknown_queries,known_top1_real,known_top1_with_dustbin,known_false_reject_rate,unknown_recall,forced_match_rate,dustbin_precision,dustbin_f1,unknown_auroc,unknown_auprc,execution_device,checkpoint,corruption_root
3,0.3,2,capacity_dustbin,19,296,534,0.6385135135135135,0.5236486486486487,0.33783783783783783,0.9400749063670412,0.05992509363295884,0.8338870431893688,0.8838028169014085,0.8904431116509768,0.9185323489831932,cuda:0,/home/ubuntu/klb/nuclr/nuclr/runs/mprt_v1_1_dynamic_residual_atlas_cv5x3_v1/rld/fold3/seed42/dynamic/low_rank_r8/best.pt,/home/ubuntu/klb/nuclr/nuclr/runs/rld_robustness_cv5_seed42_v2/corruptions/fold3/outlier_l0.30_p2
3,0.3,2,ordinary,19,296,534,0.5743243243243243,0.5743243243243243,0.0,0.0,1.0,,,,,cuda:0,/home/ubuntu/klb/nuclr/nuclr/runs/mprt_v1_1_dynamic_residual_atlas_cv5x3_v1/rld/fold3/seed42/dynamic/low_rank_r8/best.pt,/home/ubuntu/klb/nuclr/nuclr/runs/rld_robustness_cv5_seed42_v2/corruptions/fold3/outlier_l0.30_p2
3,0.4,0,capacity_dustbin,19,296,710,0.6013513513513513,0.4797297297297297,0.3783783783783784,0.9577464788732394,0.04225352112676062,0.8585858585858586,0.9054593874833554,0.869466121050628,0.9129517507314647,cuda:0,/home/ubuntu/klb/nuclr/nuclr/runs/mprt_v1_1_dynamic_residual_atlas_cv5x3_v1/rld/fold3/seed42/dynamic/low_rank_r8/best.pt,/home/ubuntu/klb/nuclr/nuclr/runs/rld_robustness_cv5_seed42_v2/corruptions/fold3/outlier_l0.40_p0
3,0.4,0,ordinary,19,296,710,0.5608108108108109,0.5608108108108109,0.0,0.0,1.0,,,,,cuda:0,/home/ubuntu/klb/nuclr/nuclr/runs/mprt_v1_1_dynamic_residual_atlas_cv5x3_v1/rld/fold3/seed42/dynamic/low_rank_r8/best.pt,/home/ubuntu/klb/nuclr/nuclr/runs/rld_robustness_cv5_seed42_v2/corruptions/fold3/outlier_l0.40_p0
3,0.4,1,capacity_dustbin,19,296,710,0.6283783783783784,0.5168918918918919,0.34459459459459457,0.9591549295774648,0.04084507042253516,0.8697318007662835,0.9122572002679169,0.8886943281309478,0.9315947835127398,cuda:0,/home/ubuntu/klb/nuclr/nuclr/runs/mprt_v1_1_dynamic_residual_atlas_cv5x3_v1/rld/fold3/seed42/dynamic/low_rank_r8/best.pt,/home/ubuntu/klb/nuclr/nuclr/runs/rld_robustness_cv5_seed42_v2/corruptions/fold3/outlier_l0.40_p1
3,0.4,1,ordinary,19,296,710,0.5641891891891891,0.5641891891891891,0.0,0.0,1.0,,,,,cuda:0,/home/ubuntu/klb/nuclr/nuclr/runs/mprt_v1_1_dynamic_residual_atlas_cv5x3_v1/rld/fold3/seed42/dynamic/low_rank_r8/best.pt,/home/ubuntu/klb/nuclr/nuclr/runs/rld_robustness_cv5_seed42_v2/corruptions/fold3/outlier_l0.40_p1
3,0.4,2,capacity_dustbin,19,296,710,0.6114864864864865,0.47635135135135137,0.39864864864864863,0.9366197183098591,0.06338028169014087,0.8492975734355045,0.8908238446081714,0.8567900647125999,0.9056639961921927,cuda:0,/home/ubuntu/klb/nuclr/nuclr/runs/mprt_v1_1_dynamic_residual_atlas_cv5x3_v1/rld/fold3/seed42/dynamic/low_rank_r8/best.pt,/home/ubuntu/klb/nuclr/nuclr/runs/rld_robustness_cv5_seed42_v2/corruptions/fold3/outlier_l0.40_p2
3,0.4,2,ordinary,19,296,710,0.5608108108108109,0.5608108108108109,0.0,0.0,1.0,,,,,cuda:0,/home/ubuntu/klb/nuclr/nuclr/runs/mprt_v1_1_dynamic_residual_atlas_cv5x3_v1/rld/fold3/seed42/dynamic/low_rank_r8/best.pt,/home/ubuntu/klb/nuclr/nuclr/runs/rld_robustness_cv5_seed42_v2/corruptions/fold3/outlier_l0.40_p2
3,0.5,0,capacity_dustbin,19,296,888,0.6047297297297297,0.46283783783783783,0.4222972972972973,0.9527027027027027,0.04729729729729726,0.8712667353244078,0.9101667563206024,0.8603337289992695,0.9322691720556529,cuda:0,/home/ubuntu/klb/nuclr/nuclr/runs/mprt_v1_1_dynamic_residual_atlas_cv5x3_v1/rld/fold3/seed42/dynamic/low_rank_r8/best.pt,/home/ubuntu/klb/nuclr/nuclr/runs/rld_robustness_cv5_seed42_v2/corruptions/fold3/outlier_l0.50_p0
3,0.5,0,ordinary,19,296,888,0.5506756756756757,0.5506756756756757,0.0,0.0,1.0,,,,,cuda:0,/home/ubuntu/klb/nuclr/nuclr/runs/mprt_v1_1_dynamic_residual_atlas_cv5x3_v1/rld/fold3/seed42/dynamic/low_rank_r8/best.pt,/home/ubuntu/klb/nuclr/nuclr/runs/rld_robustness_cv5_seed42_v2/corruptions/fold3/outlier_l0.50_p0
3,0.5,1,capacity_dustbin,19,296,888,0.597972972972973,0.46283783783783783,0.39864864864864863,0.9650900900900901,0.03490990990990994,0.8789743589743589,0.9200214707461083,0.8607408083759435,0.9250603124103597,cuda:0,/home/ubuntu/klb/nuclr/nuclr/runs/mprt_v1_1_dynamic_residual_atlas_cv5x3_v1/rld/fold3/seed42/dynamic/low_rank_r8/best.pt,/home/ubuntu/klb/nuclr/nuclr/runs/rld_robustness_cv5_seed42_v2/corruptions/fold3/outlier_l0.50_p1
3,0.5,1,ordinary,19,296,888,0.5405405405405406,0.5405405405405406,0.0,0.0,1.0,,,,,cuda:0,/home/ubuntu/klb/nuclr/nuclr/runs/mprt_v1_1_dynamic_residual_atlas_cv5x3_v1/rld/fold3/seed42/dynamic/low_rank_r8/best.pt,/home/ubuntu/klb/nuclr/nuclr/runs/rld_robustness_cv5_seed42_v2/corruptions/fold3/outlier_l0.50_p1
3,0.5,2,capacity_dustbin,19,296,888,0.6081081081081081,0.46621621621621623,0.40878378378378377,0.9504504504504504,0.0495495495495496,0.8746113989637305,0.9109552077711818,0.8607826576576577,0.927479519555374,cuda:0,/home/ubuntu/klb/nuclr/nuclr/runs/mprt_v1_1_dynamic_residual_atlas_cv5x3_v1/rld/fold3/seed42/dynamic/low_rank_r8/best.pt,/home/ubuntu/klb/nuclr/nuclr/runs/rld_robustness_cv5_seed42_v2/corruptions/fold3/outlier_l0.50_p2
3,0.5,2,ordinary,19,296,888,0.5405405405405406,0.5405405405405406,0.0,0.0,1.0,,,,,cuda:0,/home/ubuntu/klb/nuclr/nuclr/runs/mprt_v1_1_dynamic_residual_atlas_cv5x3_v1/rld/fold3/seed42/dynamic/low_rank_r8/best.pt,/home/ubuntu/klb/nuclr/nuclr/runs/rld_robustness_cv5_seed42_v2/corruptions/fold3/outlier_l0.50_p2
4,0.0,0,capacity_dustbin,19,294,0,0.6700680272108843,0.5952380952380952,0.2619047619047619,,,,,,,cuda:0,/home/ubuntu/klb/nuclr/nuclr/runs/mprt_v1_1_dynamic_residual_atlas_cv5x3_v1/rld/fold4/seed42/dynamic/low_rank_r8/best.pt,/home/ubuntu/klb/nuclr/nuclr/runs/rld_robustness_cv5_seed42_v2/corruptions/fold4/outlier_l0.00_p0
4,0.0,0,ordinary,19,294,0,0.6326530612244898,0.6326530612244898,0.0,,,,,,,cuda:0,/home/ubuntu/klb/nuclr/nuclr/runs/mprt_v1_1_dynamic_residual_atlas_cv5x3_v1/rld/fold4/seed42/dynamic/low_rank_r8/best.pt,/home/ubuntu/klb/nuclr/nuclr/runs/rld_robustness_cv5_seed42_v2/corruptions/fold4/outlier_l0.00_p0
4,0.1,0,capacity_dustbin,19,294,175,0.6666666666666666,0.5816326530612245,0.2891156462585034,0.92,0.07999999999999996,0.6544715447154471,0.7648456057007125,0.8791836734693877,0.7898447195641315,cuda:0,/home/ubuntu/klb/nuclr/nuclr/runs/mprt_v1_1_dynamic_residual_atlas_cv5x3_v1/rld/fold4/seed42/dynamic/low_rank_r8/best.pt,/home/ubuntu/klb/nuclr/nuclr/runs/rld_robustness_cv5_seed42_v2/corruptions/fold4/outlier_l0.10_p0
4,0.1,0,ordinary,19,294,175,0.6292517006802721,0.6292517006802721,0.0,0.0,1.0,,,,,cuda:0,/home/ubuntu/klb/nuclr/nuclr/runs/mprt_v1_1_dynamic_residual_atlas_cv5x3_v1/rld/fold4/seed42/dynamic/low_rank_r8/best.pt,/home/ubuntu/klb/nuclr/nuclr/runs/rld_robustness_cv5_seed42_v2/corruptions/fold4/outlier_l0.10_p0
4,0.1,1,capacity_dustbin,19,294,175,0.6598639455782312,0.5748299319727891,0.29591836734693877,0.9028571428571428,0.0971428571428572,0.6448979591836734,0.7523809523809524,0.8957823129251701,0.8233208440820599,cuda:0,/home/ubuntu/klb/nuclr/nuclr/runs/mprt_v1_1_dynamic_residual_atlas_cv5x3_v1/rld/fold4/seed42/dynamic/low_rank_r8/best.pt,/home/ubuntu/klb/nuclr/nuclr/runs/rld_robustness_cv5_seed42_v2/corruptions/fold4/outlier_l0.10_p1
4,0.1,1,ordinary,19,294,175,0.6054421768707483,0.6054421768707483,0.0,0.0,1.0,,,,,cuda:0,/home/ubuntu/klb/nuclr/nuclr/runs/mprt_v1_1_dynamic_residual_atlas_cv5x3_v1/rld/fold4/seed42/dynamic/low_rank_r8/best.pt,/home/ubuntu/klb/nuclr/nuclr/runs/rld_robustness_cv5_seed42_v2/corruptions/fold4/outlier_l0.10_p1
4,0.1,2,capacity_dustbin,19,294,175,0.6564625850340136,0.5680272108843537,0.30272108843537415,0.9028571428571428,0.0971428571428572,0.6396761133603239,0.7488151658767773,0.8671720116618076,0.7771484059503135,cuda:0,/home/ubuntu/klb/nuclr/nuclr/runs/mprt_v1_1_dynamic_residual_atlas_cv5x3_v1/rld/fold4/seed42/dynamic/low_rank_r8/best.pt,/home/ubuntu/klb/nuclr/nuclr/runs/rld_robustness_cv5_seed42_v2/corruptions/fold4/outlier_l0.10_p2
4,0.1,2,ordinary,19,294,175,0.6190476190476191,0.6190476190476191,0.0,0.0,1.0,,,,,cuda:0,/home/ubuntu/klb/nuclr/nuclr/runs/mprt_v1_1_dynamic_residual_atlas_cv5x3_v1/rld/fold4/seed42/dynamic/low_rank_r8/best.pt,/home/ubuntu/klb/nuclr/nuclr/runs/rld_robustness_cv5_seed42_v2/corruptions/fold4/outlier_l0.10_p2
4,0.2,0,capacity_dustbin,19,294,348,0.6530612244897959,0.5578231292517006,0.3163265306122449,0.9224137931034483,0.07758620689655171,0.7753623188405797,0.8425196850393701,0.8398330596606459,0.8260501230777846,cuda:0,/home/ubuntu/klb/nuclr/nuclr/runs/mprt_v1_1_dynamic_residual_atlas_cv5x3_v1/rld/fold4/seed42/dynamic/low_rank_r8/best.pt,/home/ubuntu/klb/nuclr/nuclr/runs/rld_robustness_cv5_seed42_v2/corruptions/fold4/outlier_l0.20_p0
4,0.2,0,ordinary,19,294,348,0.5816326530612245,0.5816326530612245,0.0,0.0,1.0,,,,,cuda:0,/home/ubuntu/klb/nuclr/nuclr/runs/mprt_v1_1_dynamic_residual_atlas_cv5x3_v1/rld/fold4/seed42/dynamic/low_rank_r8/best.pt,/home/ubuntu/klb/nuclr/nuclr/runs/rld_robustness_cv5_seed42_v2/corruptions/fold4/outlier_l0.20_p0
4,0.2,1,capacity_dustbin,19,294,348,0.6394557823129252,0.5578231292517006,0.3129251700680272,0.9080459770114943,0.09195402298850575,0.7745098039215687,0.835978835978836,0.8641899288451013,0.8584871400685934,cuda:0,/home/ubuntu/klb/nuclr/nuclr/runs/mprt_v1_1_dynamic_residual_atlas_cv5x3_v1/rld/fold4/seed42/dynamic/low_rank_r8/best.pt,/home/ubuntu/klb/nuclr/nuclr/runs/rld_robustness_cv5_seed42_v2/corruptions/fold4/outlier_l0.20_p1
4,0.2,1,ordinary,19,294,348,0.6020408163265306,0.6020408163265306,0.0,0.0,1.0,,,,,cuda:0,/home/ubuntu/klb/nuclr/nuclr/runs/mprt_v1_1_dynamic_residual_atlas_cv5x3_v1/rld/fold4/seed42/dynamic/low_rank_r8/best.pt,/home/ubuntu/klb/nuclr/nuclr/runs/rld_robustness_cv5_seed42_v2/corruptions/fold4/outlier_l0.20_p1
4,0.2,2,capacity_dustbin,19,294,348,0.6530612244897959,0.5714285714285714,0.30952380952380953,0.9137931034482759,0.08620689655172409,0.7775061124694377,0.8401585204755614,0.852666353897881,0.8455171495537145,cuda:0,/home/ubuntu/klb/nuclr/nuclr/runs/mprt_v1_1_dynamic_residual_atlas_cv5x3_v1/rld/fold4/seed42/dynamic/low_rank_r8/best.pt,/home/ubuntu/klb/nuclr/nuclr/runs/rld_robustness_cv5_seed42_v2/corruptions/fold4/outlier_l0.20_p2
4,0.2,2,ordinary,19,294,348,0.608843537414966,0.608843537414966,0.0,0.0,1.0,,,,,cuda:0,/home/ubuntu/klb/nuclr/nuclr/runs/mprt_v1_1_dynamic_residual_atlas_cv5x3_v1/rld/fold4/seed42/dynamic/low_rank_r8/best.pt,/home/ubuntu/klb/nuclr/nuclr/runs/rld_robustness_cv5_seed42_v2/corruptions/fold4/outlier_l0.20_p2
4,0.3,0,capacity_dustbin,19,294,522,0.6258503401360545,0.5476190476190477,0.3333333333333333,0.9195402298850575,0.08045977011494254,0.8304498269896193,0.8727272727272726,0.8391325879010608,0.8749521503377303,cuda:0,/home/ubuntu/klb/nuclr/nuclr/runs/mprt_v1_1_dynamic_residual_atlas_cv5x3_v1/rld/fold4/seed42/dynamic/low_rank_r8/best.pt,/home/ubuntu/klb/nuclr/nuclr/runs/rld_robustness_cv5_seed42_v2/corruptions/fold4/outlier_l0.30_p0
4,0.3,0,ordinary,19,294,522,0.5782312925170068,0.5782312925170068,0.0,0.0,1.0,,,,,cuda:0,/home/ubuntu/klb/nuclr/nuclr/runs/mprt_v1_1_dynamic_residual_atlas_cv5x3_v1/rld/fold4/seed42/dynamic/low_rank_r8/best.pt,/home/ubuntu/klb/nuclr/nuclr/runs/rld_robustness_cv5_seed42_v2/corruptions/fold4/outlier_l0.30_p0
4,0.3,1,capacity_dustbin,19,294,522,0.6122448979591837,0.5340136054421769,0.3333333333333333,0.9176245210727969,0.0823754789272031,0.830155979202773,0.8717015468607825,0.8421495034795528,0.8815744690308028,cuda:0,/home/ubuntu/klb/nuclr/nuclr/runs/mprt_v1_1_dynamic_residual_atlas_cv5x3_v1/rld/fold4/seed42/dynamic/low_rank_r8/best.pt,/home/ubuntu/klb/nuclr/nuclr/runs/rld_robustness_cv5_seed42_v2/corruptions/fold4/outlier_l0.30_p1
4,0.3,1,ordinary,19,294,522,0.5884353741496599,0.5884353741496599,0.0,0.0,1.0,,,,,cuda:0,/home/ubuntu/klb/nuclr/nuclr/runs/mprt_v1_1_dynamic_residual_atlas_cv5x3_v1/rld/fold4/seed42/dynamic/low_rank_r8/best.pt,/home/ubuntu/klb/nuclr/nuclr/runs/rld_robustness_cv5_seed42_v2/corruptions/fold4/outlier_l0.30_p1
4,0.3,2,capacity_dustbin,19,294,522,0.6360544217687075,0.5612244897959183,0.3231292517006803,0.9195402298850575,0.08045977011494254,0.8347826086956521,0.8751139471285324,0.8366662757056845,0.8799901252258332,cuda:0,/home/ubuntu/klb/nuclr/nuclr/runs/mprt_v1_1_dynamic_residual_atlas_cv5x3_v1/rld/fold4/seed42/dynamic/low_rank_r8/best.pt,/home/ubuntu/klb/nuclr/nuclr/runs/rld_robustness_cv5_seed42_v2/corruptions/fold4/outlier_l0.30_p2
4,0.3,2,ordinary,19,294,522,0.5816326530612245,0.5816326530612245,0.0,0.0,1.0,,,,,cuda:0,/home/ubuntu/klb/nuclr/nuclr/runs/mprt_v1_1_dynamic_residual_atlas_cv5x3_v1/rld/fold4/seed42/dynamic/low_rank_r8/best.pt,/home/ubuntu/klb/nuclr/nuclr/runs/rld_robustness_cv5_seed42_v2/corruptions/fold4/outlier_l0.30_p2
4,0.4,0,capacity_dustbin,19,294,698,0.6020408163265306,0.5034013605442177,0.3741496598639456,0.9183381088825215,0.08166189111747846,0.8535286284953395,0.8847481021394064,0.8161267372278425,0.8914911061713336,cuda:0,/home/ubuntu/klb/nuclr/nuclr/runs/mprt_v1_1_dynamic_residual_atlas_cv5x3_v1/rld/fold4/seed42/dynamic/low_rank_r8/best.pt,/home/ubuntu/klb/nuclr/nuclr/runs/rld_robustness_cv5_seed42_v2/corruptions/fold4/outlier_l0.40_p0
4,0.4,0,ordinary,19,294,698,0.5544217687074829,0.5544217687074829,0.0,0.0,1.0,,,,,cuda:0,/home/ubuntu/klb/nuclr/nuclr/runs/mprt_v1_1_dynamic_residual_atlas_cv5x3_v1/rld/fold4/seed42/dynamic/low_rank_r8/best.pt,/home/ubuntu/klb/nuclr/nuclr/runs/rld_robustness_cv5_seed42_v2/corruptions/fold4/outlier_l0.40_p0
4,0.4,1,capacity_dustbin,19,294,698,0.6224489795918368,0.5238095238095238,0.36394557823129253,0.9269340974212035,0.07306590257879653,0.8580901856763926,0.8911845730027549,0.8263405648792468,0.8977361939480322,cuda:0,/home/ubuntu/klb/nuclr/nuclr/runs/mprt_v1_1_dynamic_residual_atlas_cv5x3_v1/rld/fold4/seed42/dynamic/low_rank_r8/best.pt,/home/ubuntu/klb/nuclr/nuclr/runs/rld_robustness_cv5_seed42_v2/corruptions/fold4/outlier_l0.40_p1
4,0.4,1,ordinary,19,294,698,0.5782312925170068,0.5782312925170068,0.0,0.0,1.0,,,,,cuda:0,/home/ubuntu/klb/nuclr/nuclr/runs/mprt_v1_1_dynamic_residual_atlas_cv5x3_v1/rld/fold4/seed42/dynamic/low_rank_r8/best.pt,/home/ubuntu/klb/nuclr/nuclr/runs/rld_robustness_cv5_seed42_v2/corruptions/fold4/outlier_l0.40_p1
4,0.4,2,capacity_dustbin,19,294,698,0.6326530612244898,0.5272108843537415,0.36394557823129253,0.9297994269340975,0.07020057306590255,0.8584656084656085,0.892709766162311,0.8280704832076097,0.8991951419270399,cuda:0,/home/ubuntu/klb/nuclr/nuclr/runs/mprt_v1_1_dynamic_residual_atlas_cv5x3_v1/rld/fold4/seed42/dynamic/low_rank_r8/best.pt,/home/ubuntu/klb/nuclr/nuclr/runs/rld_robustness_cv5_seed42_v2/corruptions/fold4/outlier_l0.40_p2
4,0.4,2,ordinary,19,294,698,0.5612244897959183,0.5612244897959183,0.0,0.0,1.0,,,,,cuda:0,/home/ubuntu/klb/nuclr/nuclr/runs/mprt_v1_1_dynamic_residual_atlas_cv5x3_v1/rld/fold4/seed42/dynamic/low_rank_r8/best.pt,/home/ubuntu/klb/nuclr/nuclr/runs/rld_robustness_cv5_seed42_v2/corruptions/fold4/outlier_l0.40_p2
4,0.5,0,capacity_dustbin,19,294,873,0.6156462585034014,0.5034013605442177,0.37755102040816324,0.9255441008018328,0.0744558991981672,0.8792165397170838,0.9017857142857144,0.8267215248069445,0.9171028051352457,cuda:0,/home/ubuntu/klb/nuclr/nuclr/runs/mprt_v1_1_dynamic_residual_atlas_cv5x3_v1/rld/fold4/seed42/dynamic/low_rank_r8/best.pt,/home/ubuntu/klb/nuclr/nuclr/runs/rld_robustness_cv5_seed42_v2/corruptions/fold4/outlier_l0.50_p0
4,0.5,0,ordinary,19,294,873,0.5306122448979592,0.5306122448979592,0.0,0.0,1.0,,,,,cuda:0,/home/ubuntu/klb/nuclr/nuclr/runs/mprt_v1_1_dynamic_residual_atlas_cv5x3_v1/rld/fold4/seed42/dynamic/low_rank_r8/best.pt,/home/ubuntu/klb/nuclr/nuclr/runs/rld_robustness_cv5_seed42_v2/corruptions/fold4/outlier_l0.50_p0
4,0.5,1,capacity_dustbin,19,294,873,0.608843537414966,0.5,0.3945578231292517,0.9221076746849943,0.07789232531500567,0.8740499457111836,0.8974358974358975,0.8176512300223641,0.9155511676390555,cuda:0,/home/ubuntu/klb/nuclr/nuclr/runs/mprt_v1_1_dynamic_residual_atlas_cv5x3_v1/rld/fold4/seed42/dynamic/low_rank_r8/best.pt,/home/ubuntu/klb/nuclr/nuclr/runs/rld_robustness_cv5_seed42_v2/corruptions/fold4/outlier_l0.50_p1
4,0.5,1,ordinary,19,294,873,0.5306122448979592,0.5306122448979592,0.0,0.0,1.0,,,,,cuda:0,/home/ubuntu/klb/nuclr/nuclr/runs/mprt_v1_1_dynamic_residual_atlas_cv5x3_v1/rld/fold4/seed42/dynamic/low_rank_r8/best.pt,/home/ubuntu/klb/nuclr/nuclr/runs/rld_robustness_cv5_seed42_v2/corruptions/fold4/outlier_l0.50_p1
4,0.5,2,capacity_dustbin,19,294,873,0.6122448979591837,0.5068027210884354,0.37755102040816324,0.9358533791523482,0.06414662084765177,0.8803879310344828,0.9072737368128817,0.8344242622593138,0.9201756745826122,cuda:0,/home/ubuntu/klb/nuclr/nuclr/runs/mprt_v1_1_dynamic_residual_atlas_cv5x3_v1/rld/fold4/seed42/dynamic/low_rank_r8/best.pt,/home/ubuntu/klb/nuclr/nuclr/runs/rld_robustness_cv5_seed42_v2/corruptions/fold4/outlier_l0.50_p2
4,0.5,2,ordinary,19,294,873,0.5544217687074829,0.5544217687074829,0.0,0.0,1.0,,,,,cuda:0,/home/ubuntu/klb/nuclr/nuclr/runs/mprt_v1_1_dynamic_residual_atlas_cv5x3_v1/rld/fold4/seed42/dynamic/low_rank_r8/best.pt,/home/ubuntu/klb/nuclr/nuclr/runs/rld_robustness_cv5_seed42_v2/corruptions/fold4/outlier_l0.50_p2
