raw_schema_version,fold,severity,perturbation_seed,setting,recordings,known_queries,synthetic_unknown_queries,known_top1_real,reject_aware_top1,known_false_reject_rate,unknown_recall,unknown_precision,execution_device,checkpoint,corruption_root,raw_probabilities_reused_from
3,1,0.0,0,log_margin_val_r95,19,298,0,0.697986577181208,0.6073825503355704,0.28859060402684567,,,cpu,/home/ubuntu/klb/nuclr/nuclr/runs/mprt_v1_1_dynamic_residual_atlas_cv5x3_v1/rld/fold1/seed42/dynamic/low_rank_r8/best.pt,/home/ubuntu/klb/nuclr/nuclr/runs/rld_robustness_cv5_seed42_v2/corruptions/fold1/outlier_l0.00_p0,/home/ubuntu/klb/nuclr/nuclr/runs/rld_robustness_cv5_seed42_v2/formal_rejection_comparison_ours/cells/fold1/outlier_l0.00_p0/neurid_original/queries.csv.gz
3,1,0.1,0,current_argmax,19,298,189,0.6711409395973155,0.5939597315436241,0.22483221476510068,0.9206349206349206,0.7219917012448133,cpu,/home/ubuntu/klb/nuclr/nuclr/runs/mprt_v1_1_dynamic_residual_atlas_cv5x3_v1/rld/fold1/seed42/dynamic/low_rank_r8/best.pt,/home/ubuntu/klb/nuclr/nuclr/runs/rld_robustness_cv5_seed42_v2/corruptions/fold1/outlier_l0.10_p0,/home/ubuntu/klb/nuclr/nuclr/runs/rld_robustness_cv5_seed42_v2/formal_rejection_comparison_ours/cells/fold1/outlier_l0.10_p0/neurid_original/queries.csv.gz
3,1,0.1,0,binary_0_5,19,298,189,0.6711409395973155,0.6308724832214765,0.12080536912751678,0.656084656084656,0.775,cpu,/home/ubuntu/klb/nuclr/nuclr/runs/mprt_v1_1_dynamic_residual_atlas_cv5x3_v1/rld/fold1/seed42/dynamic/low_rank_r8/best.pt,/home/ubuntu/klb/nuclr/nuclr/runs/rld_robustness_cv5_seed42_v2/corruptions/fold1/outlier_l0.10_p0,/home/ubuntu/klb/nuclr/nuclr/runs/rld_robustness_cv5_seed42_v2/formal_rejection_comparison_ours/cells/fold1/outlier_l0.10_p0/neurid_original/queries.csv.gz
3,1,0.1,0,probability_val_r80,19,298,189,0.6711409395973155,0.5973154362416108,0.19463087248322147,0.8465608465608465,0.7339449541284404,cpu,/home/ubuntu/klb/nuclr/nuclr/runs/mprt_v1_1_dynamic_residual_atlas_cv5x3_v1/rld/fold1/seed42/dynamic/low_rank_r8/best.pt,/home/ubuntu/klb/nuclr/nuclr/runs/rld_robustness_cv5_seed42_v2/corruptions/fold1/outlier_l0.10_p0,/home/ubuntu/klb/nuclr/nuclr/runs/rld_robustness_cv5_seed42_v2/formal_rejection_comparison_ours/cells/fold1/outlier_l0.10_p0/neurid_original/queries.csv.gz
3,1,0.1,0,probability_val_r90,19,298,189,0.6711409395973155,0.5637583892617449,0.28187919463087246,0.9312169312169312,0.676923076923077,cpu,/home/ubuntu/klb/nuclr/nuclr/runs/mprt_v1_1_dynamic_residual_atlas_cv5x3_v1/rld/fold1/seed42/dynamic/low_rank_r8/best.pt,/home/ubuntu/klb/nuclr/nuclr/runs/rld_robustness_cv5_seed42_v2/corruptions/fold1/outlier_l0.10_p0,/home/ubuntu/klb/nuclr/nuclr/runs/rld_robustness_cv5_seed42_v2/formal_rejection_comparison_ours/cells/fold1/outlier_l0.10_p0/neurid_original/queries.csv.gz
3,1,0.1,0,probability_val_r95,19,298,189,0.6711409395973155,0.5067114093959731,0.36577181208053694,0.9576719576719577,0.6241379310344828,cpu,/home/ubuntu/klb/nuclr/nuclr/runs/mprt_v1_1_dynamic_residual_atlas_cv5x3_v1/rld/fold1/seed42/dynamic/low_rank_r8/best.pt,/home/ubuntu/klb/nuclr/nuclr/runs/rld_robustness_cv5_seed42_v2/corruptions/fold1/outlier_l0.10_p0,/home/ubuntu/klb/nuclr/nuclr/runs/rld_robustness_cv5_seed42_v2/formal_rejection_comparison_ours/cells/fold1/outlier_l0.10_p0/neurid_original/queries.csv.gz
3,1,0.1,0,log_margin_val_r80,19,298,189,0.6711409395973155,0.6476510067114094,0.12751677852348994,0.8518518518518519,0.8090452261306532,cpu,/home/ubuntu/klb/nuclr/nuclr/runs/mprt_v1_1_dynamic_residual_atlas_cv5x3_v1/rld/fold1/seed42/dynamic/low_rank_r8/best.pt,/home/ubuntu/klb/nuclr/nuclr/runs/rld_robustness_cv5_seed42_v2/corruptions/fold1/outlier_l0.10_p0,/home/ubuntu/klb/nuclr/nuclr/runs/rld_robustness_cv5_seed42_v2/formal_rejection_comparison_ours/cells/fold1/outlier_l0.10_p0/neurid_original/queries.csv.gz
3,1,0.1,0,log_margin_val_r90,19,298,189,0.6711409395973155,0.6073825503355704,0.2080536912751678,0.9153439153439153,0.7361702127659574,cpu,/home/ubuntu/klb/nuclr/nuclr/runs/mprt_v1_1_dynamic_residual_atlas_cv5x3_v1/rld/fold1/seed42/dynamic/low_rank_r8/best.pt,/home/ubuntu/klb/nuclr/nuclr/runs/rld_robustness_cv5_seed42_v2/corruptions/fold1/outlier_l0.10_p0,/home/ubuntu/klb/nuclr/nuclr/runs/rld_robustness_cv5_seed42_v2/formal_rejection_comparison_ours/cells/fold1/outlier_l0.10_p0/neurid_original/queries.csv.gz
3,1,0.1,0,log_margin_val_r95,19,298,189,0.6711409395973155,0.5738255033557047,0.28859060402684567,0.9417989417989417,0.6742424242424242,cpu,/home/ubuntu/klb/nuclr/nuclr/runs/mprt_v1_1_dynamic_residual_atlas_cv5x3_v1/rld/fold1/seed42/dynamic/low_rank_r8/best.pt,/home/ubuntu/klb/nuclr/nuclr/runs/rld_robustness_cv5_seed42_v2/corruptions/fold1/outlier_l0.10_p0,/home/ubuntu/klb/nuclr/nuclr/runs/rld_robustness_cv5_seed42_v2/formal_rejection_comparison_ours/cells/fold1/outlier_l0.10_p0/neurid_original/queries.csv.gz
3,1,0.1,1,current_argmax,19,298,189,0.6912751677852349,0.6140939597315436,0.22483221476510068,0.9153439153439153,0.7208333333333333,cpu,/home/ubuntu/klb/nuclr/nuclr/runs/mprt_v1_1_dynamic_residual_atlas_cv5x3_v1/rld/fold1/seed42/dynamic/low_rank_r8/best.pt,/home/ubuntu/klb/nuclr/nuclr/runs/rld_robustness_cv5_seed42_v2/corruptions/fold1/outlier_l0.10_p1,/home/ubuntu/klb/nuclr/nuclr/runs/rld_robustness_cv5_seed42_v2/formal_rejection_comparison_ours/cells/fold1/outlier_l0.10_p1/neurid_original/queries.csv.gz
3,1,0.1,1,binary_0_5,19,298,189,0.6912751677852349,0.6442953020134228,0.12416107382550336,0.6084656084656085,0.756578947368421,cpu,/home/ubuntu/klb/nuclr/nuclr/runs/mprt_v1_1_dynamic_residual_atlas_cv5x3_v1/rld/fold1/seed42/dynamic/low_rank_r8/best.pt,/home/ubuntu/klb/nuclr/nuclr/runs/rld_robustness_cv5_seed42_v2/corruptions/fold1/outlier_l0.10_p1,/home/ubuntu/klb/nuclr/nuclr/runs/rld_robustness_cv5_seed42_v2/formal_rejection_comparison_ours/cells/fold1/outlier_l0.10_p1/neurid_original/queries.csv.gz
3,1,0.1,1,probability_val_r80,19,298,189,0.6912751677852349,0.6140939597315436,0.20469798657718122,0.7936507936507936,0.7109004739336493,cpu,/home/ubuntu/klb/nuclr/nuclr/runs/mprt_v1_1_dynamic_residual_atlas_cv5x3_v1/rld/fold1/seed42/dynamic/low_rank_r8/best.pt,/home/ubuntu/klb/nuclr/nuclr/runs/rld_robustness_cv5_seed42_v2/corruptions/fold1/outlier_l0.10_p1,/home/ubuntu/klb/nuclr/nuclr/runs/rld_robustness_cv5_seed42_v2/formal_rejection_comparison_ours/cells/fold1/outlier_l0.10_p1/neurid_original/queries.csv.gz
3,1,0.1,1,probability_val_r90,19,298,189,0.6912751677852349,0.5838926174496645,0.2751677852348993,0.91005291005291,0.6771653543307087,cpu,/home/ubuntu/klb/nuclr/nuclr/runs/mprt_v1_1_dynamic_residual_atlas_cv5x3_v1/rld/fold1/seed42/dynamic/low_rank_r8/best.pt,/home/ubuntu/klb/nuclr/nuclr/runs/rld_robustness_cv5_seed42_v2/corruptions/fold1/outlier_l0.10_p1,/home/ubuntu/klb/nuclr/nuclr/runs/rld_robustness_cv5_seed42_v2/formal_rejection_comparison_ours/cells/fold1/outlier_l0.10_p1/neurid_original/queries.csv.gz
3,1,0.1,1,probability_val_r95,19,298,189,0.6912751677852349,0.5234899328859061,0.35570469798657717,0.9735449735449735,0.6344827586206897,cpu,/home/ubuntu/klb/nuclr/nuclr/runs/mprt_v1_1_dynamic_residual_atlas_cv5x3_v1/rld/fold1/seed42/dynamic/low_rank_r8/best.pt,/home/ubuntu/klb/nuclr/nuclr/runs/rld_robustness_cv5_seed42_v2/corruptions/fold1/outlier_l0.10_p1,/home/ubuntu/klb/nuclr/nuclr/runs/rld_robustness_cv5_seed42_v2/formal_rejection_comparison_ours/cells/fold1/outlier_l0.10_p1/neurid_original/queries.csv.gz
3,1,0.1,1,log_margin_val_r80,19,298,189,0.6912751677852349,0.6644295302013423,0.12751677852348994,0.8042328042328042,0.8,cpu,/home/ubuntu/klb/nuclr/nuclr/runs/mprt_v1_1_dynamic_residual_atlas_cv5x3_v1/rld/fold1/seed42/dynamic/low_rank_r8/best.pt,/home/ubuntu/klb/nuclr/nuclr/runs/rld_robustness_cv5_seed42_v2/corruptions/fold1/outlier_l0.10_p1,/home/ubuntu/klb/nuclr/nuclr/runs/rld_robustness_cv5_seed42_v2/formal_rejection_comparison_ours/cells/fold1/outlier_l0.10_p1/neurid_original/queries.csv.gz
3,1,0.1,1,log_margin_val_r90,19,298,189,0.6912751677852349,0.6241610738255033,0.20469798657718122,0.8941798941798942,0.7347826086956522,cpu,/home/ubuntu/klb/nuclr/nuclr/runs/mprt_v1_1_dynamic_residual_atlas_cv5x3_v1/rld/fold1/seed42/dynamic/low_rank_r8/best.pt,/home/ubuntu/klb/nuclr/nuclr/runs/rld_robustness_cv5_seed42_v2/corruptions/fold1/outlier_l0.10_p1,/home/ubuntu/klb/nuclr/nuclr/runs/rld_robustness_cv5_seed42_v2/formal_rejection_comparison_ours/cells/fold1/outlier_l0.10_p1/neurid_original/queries.csv.gz
3,1,0.1,1,log_margin_val_r95,19,298,189,0.6912751677852349,0.5838926174496645,0.29194630872483224,0.9682539682539683,0.6777777777777778,cpu,/home/ubuntu/klb/nuclr/nuclr/runs/mprt_v1_1_dynamic_residual_atlas_cv5x3_v1/rld/fold1/seed42/dynamic/low_rank_r8/best.pt,/home/ubuntu/klb/nuclr/nuclr/runs/rld_robustness_cv5_seed42_v2/corruptions/fold1/outlier_l0.10_p1,/home/ubuntu/klb/nuclr/nuclr/runs/rld_robustness_cv5_seed42_v2/formal_rejection_comparison_ours/cells/fold1/outlier_l0.10_p1/neurid_original/queries.csv.gz
3,1,0.1,2,current_argmax,19,298,189,0.6610738255033557,0.6040268456375839,0.22483221476510068,0.9047619047619048,0.7184873949579832,cpu,/home/ubuntu/klb/nuclr/nuclr/runs/mprt_v1_1_dynamic_residual_atlas_cv5x3_v1/rld/fold1/seed42/dynamic/low_rank_r8/best.pt,/home/ubuntu/klb/nuclr/nuclr/runs/rld_robustness_cv5_seed42_v2/corruptions/fold1/outlier_l0.10_p2,/home/ubuntu/klb/nuclr/nuclr/runs/rld_robustness_cv5_seed42_v2/formal_rejection_comparison_ours/cells/fold1/outlier_l0.10_p2/neurid_original/queries.csv.gz
3,1,0.1,2,binary_0_5,19,298,189,0.6610738255033557,0.6241610738255033,0.12751677852348994,0.5978835978835979,0.7483443708609272,cpu,/home/ubuntu/klb/nuclr/nuclr/runs/mprt_v1_1_dynamic_residual_atlas_cv5x3_v1/rld/fold1/seed42/dynamic/low_rank_r8/best.pt,/home/ubuntu/klb/nuclr/nuclr/runs/rld_robustness_cv5_seed42_v2/corruptions/fold1/outlier_l0.10_p2,/home/ubuntu/klb/nuclr/nuclr/runs/rld_robustness_cv5_seed42_v2/formal_rejection_comparison_ours/cells/fold1/outlier_l0.10_p2/neurid_original/queries.csv.gz
3,1,0.1,2,probability_val_r80,19,298,189,0.6610738255033557,0.5838926174496645,0.21140939597315436,0.8201058201058201,0.7110091743119266,cpu,/home/ubuntu/klb/nuclr/nuclr/runs/mprt_v1_1_dynamic_residual_atlas_cv5x3_v1/rld/fold1/seed42/dynamic/low_rank_r8/best.pt,/home/ubuntu/klb/nuclr/nuclr/runs/rld_robustness_cv5_seed42_v2/corruptions/fold1/outlier_l0.10_p2,/home/ubuntu/klb/nuclr/nuclr/runs/rld_robustness_cv5_seed42_v2/formal_rejection_comparison_ours/cells/fold1/outlier_l0.10_p2/neurid_original/queries.csv.gz
3,1,0.1,2,probability_val_r90,19,298,189,0.6610738255033557,0.5469798657718121,0.2953020134228188,0.8783068783068783,0.6535433070866141,cpu,/home/ubuntu/klb/nuclr/nuclr/runs/mprt_v1_1_dynamic_residual_atlas_cv5x3_v1/rld/fold1/seed42/dynamic/low_rank_r8/best.pt,/home/ubuntu/klb/nuclr/nuclr/runs/rld_robustness_cv5_seed42_v2/corruptions/fold1/outlier_l0.10_p2,/home/ubuntu/klb/nuclr/nuclr/runs/rld_robustness_cv5_seed42_v2/formal_rejection_comparison_ours/cells/fold1/outlier_l0.10_p2/neurid_original/queries.csv.gz
3,1,0.1,2,probability_val_r95,19,298,189,0.6610738255033557,0.5033557046979866,0.37583892617449666,0.9576719576719577,0.6177474402730375,cpu,/home/ubuntu/klb/nuclr/nuclr/runs/mprt_v1_1_dynamic_residual_atlas_cv5x3_v1/rld/fold1/seed42/dynamic/low_rank_r8/best.pt,/home/ubuntu/klb/nuclr/nuclr/runs/rld_robustness_cv5_seed42_v2/corruptions/fold1/outlier_l0.10_p2,/home/ubuntu/klb/nuclr/nuclr/runs/rld_robustness_cv5_seed42_v2/formal_rejection_comparison_ours/cells/fold1/outlier_l0.10_p2/neurid_original/queries.csv.gz
3,1,0.1,2,log_margin_val_r80,19,298,189,0.6610738255033557,0.6342281879194631,0.14429530201342283,0.783068783068783,0.774869109947644,cpu,/home/ubuntu/klb/nuclr/nuclr/runs/mprt_v1_1_dynamic_residual_atlas_cv5x3_v1/rld/fold1/seed42/dynamic/low_rank_r8/best.pt,/home/ubuntu/klb/nuclr/nuclr/runs/rld_robustness_cv5_seed42_v2/corruptions/fold1/outlier_l0.10_p2,/home/ubuntu/klb/nuclr/nuclr/runs/rld_robustness_cv5_seed42_v2/formal_rejection_comparison_ours/cells/fold1/outlier_l0.10_p2/neurid_original/queries.csv.gz
3,1,0.1,2,log_margin_val_r90,19,298,189,0.6610738255033557,0.6040268456375839,0.2181208053691275,0.8941798941798942,0.7222222222222222,cpu,/home/ubuntu/klb/nuclr/nuclr/runs/mprt_v1_1_dynamic_residual_atlas_cv5x3_v1/rld/fold1/seed42/dynamic/low_rank_r8/best.pt,/home/ubuntu/klb/nuclr/nuclr/runs/rld_robustness_cv5_seed42_v2/corruptions/fold1/outlier_l0.10_p2,/home/ubuntu/klb/nuclr/nuclr/runs/rld_robustness_cv5_seed42_v2/formal_rejection_comparison_ours/cells/fold1/outlier_l0.10_p2/neurid_original/queries.csv.gz
3,1,0.1,2,log_margin_val_r95,19,298,189,0.6610738255033557,0.5570469798657718,0.31208053691275167,0.9576719576719577,0.6605839416058394,cpu,/home/ubuntu/klb/nuclr/nuclr/runs/mprt_v1_1_dynamic_residual_atlas_cv5x3_v1/rld/fold1/seed42/dynamic/low_rank_r8/best.pt,/home/ubuntu/klb/nuclr/nuclr/runs/rld_robustness_cv5_seed42_v2/corruptions/fold1/outlier_l0.10_p2,/home/ubuntu/klb/nuclr/nuclr/runs/rld_robustness_cv5_seed42_v2/formal_rejection_comparison_ours/cells/fold1/outlier_l0.10_p2/neurid_original/queries.csv.gz
3,1,0.2,0,current_argmax,19,298,381,0.6577181208053692,0.5805369127516778,0.2348993288590604,0.9396325459317585,0.8364485981308412,cpu,/home/ubuntu/klb/nuclr/nuclr/runs/mprt_v1_1_dynamic_residual_atlas_cv5x3_v1/rld/fold1/seed42/dynamic/low_rank_r8/best.pt,/home/ubuntu/klb/nuclr/nuclr/runs/rld_robustness_cv5_seed42_v2/corruptions/fold1/outlier_l0.20_p0,/home/ubuntu/klb/nuclr/nuclr/runs/rld_robustness_cv5_seed42_v2/formal_rejection_comparison_ours/cells/fold1/outlier_l0.20_p0/neurid_original/queries.csv.gz
3,1,0.2,0,binary_0_5,19,298,381,0.6577181208053692,0.6040268456375839,0.13758389261744966,0.6719160104986877,0.8619528619528619,cpu,/home/ubuntu/klb/nuclr/nuclr/runs/mprt_v1_1_dynamic_residual_atlas_cv5x3_v1/rld/fold1/seed42/dynamic/low_rank_r8/best.pt,/home/ubuntu/klb/nuclr/nuclr/runs/rld_robustness_cv5_seed42_v2/corruptions/fold1/outlier_l0.20_p0,/home/ubuntu/klb/nuclr/nuclr/runs/rld_robustness_cv5_seed42_v2/formal_rejection_comparison_ours/cells/fold1/outlier_l0.20_p0/neurid_original/queries.csv.gz
3,1,0.2,0,probability_val_r80,19,298,381,0.6577181208053692,0.5570469798657718,0.23154362416107382,0.8713910761154856,0.827930174563591,cpu,/home/ubuntu/klb/nuclr/nuclr/runs/mprt_v1_1_dynamic_residual_atlas_cv5x3_v1/rld/fold1/seed42/dynamic/low_rank_r8/best.pt,/home/ubuntu/klb/nuclr/nuclr/runs/rld_robustness_cv5_seed42_v2/corruptions/fold1/outlier_l0.20_p0,/home/ubuntu/klb/nuclr/nuclr/runs/rld_robustness_cv5_seed42_v2/formal_rejection_comparison_ours/cells/fold1/outlier_l0.20_p0/neurid_original/queries.csv.gz
3,1,0.2,0,probability_val_r90,19,298,381,0.6577181208053692,0.540268456375839,0.28859060402684567,0.9133858267716536,0.8018433179723502,cpu,/home/ubuntu/klb/nuclr/nuclr/runs/mprt_v1_1_dynamic_residual_atlas_cv5x3_v1/rld/fold1/seed42/dynamic/low_rank_r8/best.pt,/home/ubuntu/klb/nuclr/nuclr/runs/rld_robustness_cv5_seed42_v2/corruptions/fold1/outlier_l0.20_p0,/home/ubuntu/klb/nuclr/nuclr/runs/rld_robustness_cv5_seed42_v2/formal_rejection_comparison_ours/cells/fold1/outlier_l0.20_p0/neurid_original/queries.csv.gz
3,1,0.2,0,probability_val_r95,19,298,381,0.6577181208053692,0.49328859060402686,0.3959731543624161,0.9606299212598425,0.756198347107438,cpu,/home/ubuntu/klb/nuclr/nuclr/runs/mprt_v1_1_dynamic_residual_atlas_cv5x3_v1/rld/fold1/seed42/dynamic/low_rank_r8/best.pt,/home/ubuntu/klb/nuclr/nuclr/runs/rld_robustness_cv5_seed42_v2/corruptions/fold1/outlier_l0.20_p0,/home/ubuntu/klb/nuclr/nuclr/runs/rld_robustness_cv5_seed42_v2/formal_rejection_comparison_ours/cells/fold1/outlier_l0.20_p0/neurid_original/queries.csv.gz
3,1,0.2,0,log_margin_val_r80,19,298,381,0.6577181208053692,0.610738255033557,0.14093959731543623,0.8556430446194225,0.8858695652173914,cpu,/home/ubuntu/klb/nuclr/nuclr/runs/mprt_v1_1_dynamic_residual_atlas_cv5x3_v1/rld/fold1/seed42/dynamic/low_rank_r8/best.pt,/home/ubuntu/klb/nuclr/nuclr/runs/rld_robustness_cv5_seed42_v2/corruptions/fold1/outlier_l0.20_p0,/home/ubuntu/klb/nuclr/nuclr/runs/rld_robustness_cv5_seed42_v2/formal_rejection_comparison_ours/cells/fold1/outlier_l0.20_p0/neurid_original/queries.csv.gz
3,1,0.2,0,log_margin_val_r90,19,298,381,0.6577181208053692,0.587248322147651,0.22483221476510068,0.9238845144356955,0.8400954653937948,cpu,/home/ubuntu/klb/nuclr/nuclr/runs/mprt_v1_1_dynamic_residual_atlas_cv5x3_v1/rld/fold1/seed42/dynamic/low_rank_r8/best.pt,/home/ubuntu/klb/nuclr/nuclr/runs/rld_robustness_cv5_seed42_v2/corruptions/fold1/outlier_l0.20_p0,/home/ubuntu/klb/nuclr/nuclr/runs/rld_robustness_cv5_seed42_v2/formal_rejection_comparison_ours/cells/fold1/outlier_l0.20_p0/neurid_original/queries.csv.gz
3,1,0.2,0,log_margin_val_r95,19,298,381,0.6577181208053692,0.5469798657718121,0.3221476510067114,0.9553805774278216,0.7913043478260869,cpu,/home/ubuntu/klb/nuclr/nuclr/runs/mprt_v1_1_dynamic_residual_atlas_cv5x3_v1/rld/fold1/seed42/dynamic/low_rank_r8/best.pt,/home/ubuntu/klb/nuclr/nuclr/runs/rld_robustness_cv5_seed42_v2/corruptions/fold1/outlier_l0.20_p0,/home/ubuntu/klb/nuclr/nuclr/runs/rld_robustness_cv5_seed42_v2/formal_rejection_comparison_ours/cells/fold1/outlier_l0.20_p0/neurid_original/queries.csv.gz
3,1,0.2,1,current_argmax,19,298,381,0.6711409395973155,0.5838926174496645,0.2348993288590604,0.9291338582677166,0.8349056603773585,cpu,/home/ubuntu/klb/nuclr/nuclr/runs/mprt_v1_1_dynamic_residual_atlas_cv5x3_v1/rld/fold1/seed42/dynamic/low_rank_r8/best.pt,/home/ubuntu/klb/nuclr/nuclr/runs/rld_robustness_cv5_seed42_v2/corruptions/fold1/outlier_l0.20_p1,/home/ubuntu/klb/nuclr/nuclr/runs/rld_robustness_cv5_seed42_v2/formal_rejection_comparison_ours/cells/fold1/outlier_l0.20_p1/neurid_original/queries.csv.gz
3,1,0.2,1,binary_0_5,19,298,381,0.6711409395973155,0.6208053691275168,0.14093959731543623,0.6692913385826772,0.8585858585858586,cpu,/home/ubuntu/klb/nuclr/nuclr/runs/mprt_v1_1_dynamic_residual_atlas_cv5x3_v1/rld/fold1/seed42/dynamic/low_rank_r8/best.pt,/home/ubuntu/klb/nuclr/nuclr/runs/rld_robustness_cv5_seed42_v2/corruptions/fold1/outlier_l0.20_p1,/home/ubuntu/klb/nuclr/nuclr/runs/rld_robustness_cv5_seed42_v2/formal_rejection_comparison_ours/cells/fold1/outlier_l0.20_p1/neurid_original/queries.csv.gz
3,1,0.2,1,probability_val_r80,19,298,381,0.6711409395973155,0.5771812080536913,0.22818791946308725,0.8267716535433071,0.8224543080939948,cpu,/home/ubuntu/klb/nuclr/nuclr/runs/mprt_v1_1_dynamic_residual_atlas_cv5x3_v1/rld/fold1/seed42/dynamic/low_rank_r8/best.pt,/home/ubuntu/klb/nuclr/nuclr/runs/rld_robustness_cv5_seed42_v2/corruptions/fold1/outlier_l0.20_p1,/home/ubuntu/klb/nuclr/nuclr/runs/rld_robustness_cv5_seed42_v2/formal_rejection_comparison_ours/cells/fold1/outlier_l0.20_p1/neurid_original/queries.csv.gz
3,1,0.2,1,probability_val_r90,19,298,381,0.6711409395973155,0.5536912751677853,0.2953020134228188,0.910761154855643,0.7977011494252874,cpu,/home/ubuntu/klb/nuclr/nuclr/runs/mprt_v1_1_dynamic_residual_atlas_cv5x3_v1/rld/fold1/seed42/dynamic/low_rank_r8/best.pt,/home/ubuntu/klb/nuclr/nuclr/runs/rld_robustness_cv5_seed42_v2/corruptions/fold1/outlier_l0.20_p1,/home/ubuntu/klb/nuclr/nuclr/runs/rld_robustness_cv5_seed42_v2/formal_rejection_comparison_ours/cells/fold1/outlier_l0.20_p1/neurid_original/queries.csv.gz
3,1,0.2,1,probability_val_r95,19,298,381,0.6711409395973155,0.49328859060402686,0.39932885906040266,0.963254593175853,0.7551440329218106,cpu,/home/ubuntu/klb/nuclr/nuclr/runs/mprt_v1_1_dynamic_residual_atlas_cv5x3_v1/rld/fold1/seed42/dynamic/low_rank_r8/best.pt,/home/ubuntu/klb/nuclr/nuclr/runs/rld_robustness_cv5_seed42_v2/corruptions/fold1/outlier_l0.20_p1,/home/ubuntu/klb/nuclr/nuclr/runs/rld_robustness_cv5_seed42_v2/formal_rejection_comparison_ours/cells/fold1/outlier_l0.20_p1/neurid_original/queries.csv.gz
3,1,0.2,1,log_margin_val_r80,19,298,381,0.6711409395973155,0.6409395973154363,0.14093959731543623,0.8372703412073491,0.8836565096952909,cpu,/home/ubuntu/klb/nuclr/nuclr/runs/mprt_v1_1_dynamic_residual_atlas_cv5x3_v1/rld/fold1/seed42/dynamic/low_rank_r8/best.pt,/home/ubuntu/klb/nuclr/nuclr/runs/rld_robustness_cv5_seed42_v2/corruptions/fold1/outlier_l0.20_p1,/home/ubuntu/klb/nuclr/nuclr/runs/rld_robustness_cv5_seed42_v2/formal_rejection_comparison_ours/cells/fold1/outlier_l0.20_p1/neurid_original/queries.csv.gz
3,1,0.2,1,log_margin_val_r90,19,298,381,0.6711409395973155,0.587248322147651,0.2214765100671141,0.9186351706036745,0.8413461538461539,cpu,/home/ubuntu/klb/nuclr/nuclr/runs/mprt_v1_1_dynamic_residual_atlas_cv5x3_v1/rld/fold1/seed42/dynamic/low_rank_r8/best.pt,/home/ubuntu/klb/nuclr/nuclr/runs/rld_robustness_cv5_seed42_v2/corruptions/fold1/outlier_l0.20_p1,/home/ubuntu/klb/nuclr/nuclr/runs/rld_robustness_cv5_seed42_v2/formal_rejection_comparison_ours/cells/fold1/outlier_l0.20_p1/neurid_original/queries.csv.gz
3,1,0.2,1,log_margin_val_r95,19,298,381,0.6711409395973155,0.5570469798657718,0.31208053691275167,0.963254593175853,0.7978260869565217,cpu,/home/ubuntu/klb/nuclr/nuclr/runs/mprt_v1_1_dynamic_residual_atlas_cv5x3_v1/rld/fold1/seed42/dynamic/low_rank_r8/best.pt,/home/ubuntu/klb/nuclr/nuclr/runs/rld_robustness_cv5_seed42_v2/corruptions/fold1/outlier_l0.20_p1,/home/ubuntu/klb/nuclr/nuclr/runs/rld_robustness_cv5_seed42_v2/formal_rejection_comparison_ours/cells/fold1/outlier_l0.20_p1/neurid_original/queries.csv.gz
3,1,0.2,2,current_argmax,19,298,381,0.6610738255033557,0.587248322147651,0.24161073825503357,0.9212598425196851,0.8297872340425532,cpu,/home/ubuntu/klb/nuclr/nuclr/runs/mprt_v1_1_dynamic_residual_atlas_cv5x3_v1/rld/fold1/seed42/dynamic/low_rank_r8/best.pt,/home/ubuntu/klb/nuclr/nuclr/runs/rld_robustness_cv5_seed42_v2/corruptions/fold1/outlier_l0.20_p2,/home/ubuntu/klb/nuclr/nuclr/runs/rld_robustness_cv5_seed42_v2/formal_rejection_comparison_ours/cells/fold1/outlier_l0.20_p2/neurid_original/queries.csv.gz
3,1,0.2,2,binary_0_5,19,298,381,0.6610738255033557,0.6174496644295302,0.1342281879194631,0.6561679790026247,0.8620689655172413,cpu,/home/ubuntu/klb/nuclr/nuclr/runs/mprt_v1_1_dynamic_residual_atlas_cv5x3_v1/rld/fold1/seed42/dynamic/low_rank_r8/best.pt,/home/ubuntu/klb/nuclr/nuclr/runs/rld_robustness_cv5_seed42_v2/corruptions/fold1/outlier_l0.20_p2,/home/ubuntu/klb/nuclr/nuclr/runs/rld_robustness_cv5_seed42_v2/formal_rejection_comparison_ours/cells/fold1/outlier_l0.20_p2/neurid_original/queries.csv.gz
3,1,0.2,2,probability_val_r80,19,298,381,0.6610738255033557,0.5738255033557047,0.2214765100671141,0.8372703412073491,0.8285714285714286,cpu,/home/ubuntu/klb/nuclr/nuclr/runs/mprt_v1_1_dynamic_residual_atlas_cv5x3_v1/rld/fold1/seed42/dynamic/low_rank_r8/best.pt,/home/ubuntu/klb/nuclr/nuclr/runs/rld_robustness_cv5_seed42_v2/corruptions/fold1/outlier_l0.20_p2,/home/ubuntu/klb/nuclr/nuclr/runs/rld_robustness_cv5_seed42_v2/formal_rejection_comparison_ours/cells/fold1/outlier_l0.20_p2/neurid_original/queries.csv.gz
