setting,severity,fold,perturbation_replicates,known_top1_real,reject_aware_top1,known_false_reject_rate,unknown_recall,unknown_precision
log_margin_val_r95,0.5,0,3,0.47160493827160493,0.37777777777777777,0.47901234567901235,0.943029016277424,0.8729115665032362
log_margin_val_r95,0.5,1,3,0.5961968680089486,0.4574944071588367,0.4340044742729307,0.9693446088794926,0.8763936294356451
log_margin_val_r95,0.5,2,3,0.5518394648829431,0.3879598662207358,0.5206243032329989,0.9544392523364486,0.8399633537625576
log_margin_val_r95,0.5,3,3,0.6036036036036035,0.47072072072072074,0.3963963963963964,0.9542042042042042,0.8783575459597565
log_margin_val_r95,0.5,4,3,0.6122448979591837,0.4829931972789116,0.41269841269841273,0.9511263841160748,0.8725131479028502
probability_val_r80,0.0,0,1,0.5814814814814815,0.5259259259259259,0.2851851851851852,,
probability_val_r80,0.0,1,1,0.697986577181208,0.6342281879194631,0.19463087248322147,,
probability_val_r80,0.0,2,1,0.6120401337792643,0.5284280936454849,0.2842809364548495,,
probability_val_r80,0.0,3,1,0.6351351351351351,0.625,0.08108108108108109,,
probability_val_r80,0.0,4,1,0.6700680272108843,0.6224489795918368,0.18027210884353742,,
probability_val_r80,0.1,0,3,0.5555555555555556,0.49753086419753084,0.291358024691358,0.6807760141093474,0.6206082149811863
probability_val_r80,0.1,1,3,0.674496644295302,0.598434004474273,0.203579418344519,0.82010582010582,0.7186182007913388
probability_val_r80,0.1,2,3,0.6020066889632107,0.5128205128205128,0.3255295429208473,0.7270955165692007,0.5608674941927457
probability_val_r80,0.1,3,3,0.6441441441441441,0.6171171171171171,0.11261261261261261,0.8079096045197741,0.8109396840043762
probability_val_r80,0.1,4,3,0.6609977324263038,0.6020408163265306,0.20521541950113378,0.7714285714285714,0.6910861189211704
probability_val_r80,0.2,0,3,0.5308641975308642,0.4728395061728395,0.3160493827160494,0.7568523430592395,0.7698179050985591
probability_val_r80,0.2,1,3,0.6633109619686801,0.569351230425056,0.22706935123042507,0.8451443569553806,0.8263186370763381
probability_val_r80,0.2,2,3,0.5897435897435898,0.4871794871794872,0.36008918617614266,0.742913000977517,0.7017668041749756
