activity_hard_scores,activity_max_absolute_hard_gap,activity_mean_margin,activity_same,activity_strongest_margin,fold,full_prediction,geometry_hard_scores,geometry_max_absolute_hard_gap,geometry_mean_margin,geometry_same,geometry_strongest_margin,hard_candidates,identity,neuron_row,query_record,reference_record,wo_activity_prediction,wo_activity_prediction_is_hard,geometry_ambiguous_bottom_quartile,activity_beats_strongest_hard,strict_case
0.220756182357;0.475275010704;-0.46109157953,0.791730933384962,0.2523261493449106,0.3306393538553523,-0.14463565684879193,0,URXR,0.93240333359;0.863523894653;0.946628669743,0.0961355911101055,0.04547418643462908,0.9596594857634287,0.01303081601995959,URXL;RID;SMDVR,URXR,122,2022-07-26-01,2023-01-23-21,AVJR,False,False,False,False
0.426004550394;-0.558994438272;-0.337535884413,0.798899000319387,0.3967464861441306,0.2399045620470677,-0.186099988346922,0,CEPVR,0.668540320449;0.616225369646;0.599986116921,0.2818911697148829,0.25362668429745205,0.8818772866361015,0.21333696618740672,RMEV;AVER;RMDR,CEPVR,124,2022-07-26-01,2023-01-23-21,RMEV,True,False,False,False
-0.169711202703;0.212010577524;-0.192546773234,0.9697678738095703,0.8273035667132952,0.7772211005759831,0.565210523051794,0,URYDL,0.911873415578;0.930609038833;0.946327773984,0.034072198178091484,0.016342204291492357,0.9459456137562459,-0.0003821602273164082,OLLL;IL1DL;OLQDL,URYDL,126,2022-07-26-01,2023-01-23-21,RMEL,False,False,True,False
-0.203662631148;-0.608893032431;-0.0952958904541,0.8009158910142881,0.4946400432610507,0.19202285858333965,0.2873187490374476,0,IL1R,0.330100283825;0.322473733186;0.333295320014,0.0066310343374671454,0.00048165518166959354,0.3291047675232883,-0.004190552491033173,URBR;URYVR;OLLR,IL1R,2,2022-08-02-01,2022-06-14-13,URYDR,False,True,True,False
0.516611588324;-0.124542805205;-0.0774901548661,0.8310283600430429,0.6016260120868078,0.70648555483771,0.18987396651359434,0,AWAR,0.180118485219;0.254526654158;0.252137076485,0.037316820855921695,-0.011717571985310343,0.21720983330197785,-0.037316820855921695,ASGR;SMDVR;RIAR,AWAR,3,2022-08-02-01,2022-06-14-13,ADLR,False,False,True,False
-0.350685265479;0.572216876392;-0.42269850229,1.1927303140936414,0.8370874422628236,0.7700318118035882,0.1978149354117772,0,ASGL,0.131689258682;0.143848391977;0.113963142435,0.055256074590694926,0.03938561932777068,0.1692192170258016,0.025370825048613682,AVHL;ASHL;AIZL,ASGL,5,2022-08-02-01,2022-06-14-13,AVHL,True,False,True,False
0.4995436109;0.57617454957;0.689591924192,0.1095593627940834,-0.008404133489390286,0.5800325613981899,-0.1095593627940834,0,CEPVR,0.270991642727;0.243281924377;0.260291611004,0.02106177176010579,0.0061553034341718105,0.26434369613676895,-0.0066479465900576296,OLQVR;CEPVL;OLQVL,CEPVR,8,2022-08-02-01,2022-06-14-13,RMDR,False,False,False,False
0.757396280958;0.695150261821;0.709618739407,0.10643324177677627,0.0808617428690358,0.8015835035976999,0.04418722263948072,0,AIBR,0.215946374138;0.177562169291;0.209994451508,0.032093784195808855,-0.017315075036791444,0.18385258994218445,-0.032093784195808855,AVER;ASGR;AWAR,AIBR,12,2022-08-02-01,2022-06-14-13,ASER,False,False,True,False
-0.688439331487;-0.755862667239;0.391865626318,1.0470803236963437,-0.304402573242515,-0.6552146973785633,-1.0470803236963437,0,AIZL,0.145034837466;0.108897606613;0.154929360253,0.026888210628663603,-0.0005014508688387931,0.13578581724175406,-0.01914354301132512,AVHL;AVDL;RIVL,AIZL,14,2022-08-02-01,2022-06-14-13,FLPL,False,False,False,False
-0.340567438008;-0.22391553725;-0.138013499535,0.8427766364407583,0.7363746900305006,0.5022091984330656,0.6402226979677748,0,AIZR,0.0381746015903;0.105345892432;0.120007560528,0.042604901830556985,-0.010440026152695916,0.07740265869759216,-0.042604901830556985,RICR;AVDR;AVJR,AIZR,17,2022-08-02-01,2022-06-14-13,RIMR,False,False,True,False
-0.355298258823;0.267447087333;0.395550753808,0.7291228235604699,-0.43613859719200576,-0.3335720697526836,-0.7291228235604699,0,AVJR,0.093297066929;0.0775901262581;0.0557711978611,0.05896083868312072,0.03917923952812978,0.11473203654418292,0.02143496961522852,AVDR;RIVR;AIZR,AVJR,19,2022-08-02-01,2022-06-14-13,RIVR,True,False,False,False
0.476899380807;-0.31793471313;0.285164534953,0.6801332362575541,0.21415545558402585,0.3621985231272961,-0.11470085767979316,0,ASEL,0.0922033572929;0.124893941102;0.110861365667,0.0257212748468246,-0.01014688843248751,0.09917266625470995,-0.0257212748468246,AVDL;AWBL;AWCL,ASEL,22,2022-08-02-01,2022-06-14-13,AIZL,False,False,False,False
0.342821197203;0.47445930531;0.381212439537,0.2935033753525309,-0.2185417173927139,0.18095592995738405,-0.2935033753525309,0,I2R,0.338516782936;0.334131282768;0.336050660822,0.005028791408644984,0.0029271653346835125,0.3391600741764166,0.0006432912406860725,NSMR;I1R;MCL,I2R,24,2022-08-02-01,2022-06-14-13,NSMR,True,True,False,False
0.0353382164074;0.411856908566;-0.545695250668,1.2285940747143735,0.7157321992780756,0.6828988240468225,0.2710419154804017,0,SAAVL,0.235527635838;0.194671597856;0.245374759318,0.062107651241115114,0.031587918093242046,0.2567792490975128,0.011404489779355903,RIAL;AVAL;CEPDL,SAAVL,26,2022-08-02-01,2022-06-14-13,SMDVL,False,False,True,False
-0.703894890512;0.634794821402;0.711175170542,1.4455493596050566,0.5276294352822605,0.7416544690928186,0.030479298551120082,0,IL2DL,0.327499180637;0.332378012113;0.312618007299,0.017161099571174565,0.0056140401868911005,0.3297791068699091,-0.0025989052431522053,I3;M4;MCL,IL2DL,27,2022-08-02-01,2022-06-14-13,URYDL,False,False,True,False
0.661809765549;0.404754407338;-0.158884618687,0.883607627291107,0.4221631572040597,0.7247230086040511,0.06291324305496615,0,OLQVR,0.271854848979;0.280713361168;0.29376702113,0.013552754887730167,0.0032958601077552885,0.28540760386634273,-0.008359417263283986,CEPVR;URYVR;RMER,OLQVR,30,2022-08-02-01,2022-06-14-13,AVER,False,True,True,False
-0.32895694026;0.736766428992;0.70235430205,1.1836919584550085,-0.8169801263906085,-0.44692552946314235,-1.1836919584550085,0,AVJL,0.15293015402;0.127350995379;0.143674147709,0.026974566548855577,-0.015362844897860994,0.12595558747132526,-0.026974566548855577,RIVL;AIZL;AVHL,AVJL,35,2022-08-02-01,2022-06-14-13,AINL,False,False,False,False
0.267608886654;-0.142906080988;-0.344439794298,0.9557378907730126,0.6845437593525758,0.6112980964752107,0.34368920982108814,0,AVDR,0.115410108516;0.0635237900107;0.0861006621186,0.04196293553498433,0.017141871997097935,0.10548672554565301,-0.009923382970788583,AVJR;AIZR;RIVR,AVDR,37,2022-08-02-01,2022-06-14-13,AVJR,True,False,True,False
0.218004543048;-0.601224216401;0.491925150825,1.151938856679969,0.5144794811220263,0.5507146402793773,0.058789489454487975,0,RIVL,0.119728128408;0.12593714619;0.171839385819,0.03690869310379784,0.017468601373060166,0.15663682151196331,-0.015202564306711519,AVJL;AIZL;ASGL,RIVL,39,2022-08-02-01,2022-06-14-13,AINL,False,False,True,False
0.319580464645;-0.064564838918;0.132716505463,0.5161682993055707,0.322359416657517,0.45160346038760746,0.13202299574252568,0,FLPL,-0.0186408918819;0.0261758618794;0.965694887836,0.9761224011667733,-0.3348374659419957,-0.01042751333083529,-0.9761224011667733,ADEL;M5;AIML,FLPL,41,2022-08-02-01,2022-06-14-13,I5,False,False,True,False
0.490780647318;-0.200291716879;0.512918282622,0.9596910023588694,0.4915968811265339,0.7593992854800952,0.24648100285832164,0,OLQDR,0.325909138973;0.310539645128;0.322988818024,0.014772000299806742,0.0054991113863746555,0.32531164542798696,-0.0005974935446126928,IL1DR;RMED;OLQDL,OLQDR,42,2022-08-02-01,2022-06-14-13,RID,False,True,True,False
0.6027523103;0.773843802258;0.0209211237973,0.7835104530851079,0.3385924980971678,0.8044315768824304,0.030587774624191266,0,AVAR,0.26230386838;0.214251115807;0.249965846739,0.031117990616640168,0.0031954961149566197,0.24536910642367457,-0.016934761956507977,SAAVR;AVER;RIAR,AVAR,54,2022-08-02-01,2022-06-14-13,AWBR,False,False,True,False
-0.352761858766;0.725854114929;0.213226482299,1.0961968991551059,0.5479954609020176,0.7434350403893139,0.017580925460309316,0,RMED,0.318286665409;0.265911132735;0.317271216231,0.04502898911148939,0.010450450388372168,0.31094012184684566,-0.007346543561924934,OLQDR;RID;OLQDL,RMED,61,2022-08-02-01,2022-06-14-13,RID,True,False,True,False
0.804649535108;0.80643280063;0.600591111902,0.20027287724995468,0.06363950660578921,0.8008639891524141,-0.005568811477295599,0,AVER,0.243414481238;0.173640916687;0.261512174615,0.043960857167255674,-0.00858741699216789,0.2176017738546488,-0.04391040076060515,AVAR;AIBR;SAAVR,AVER,62,2022-08-02-01,2022-06-14-13,AWAR,False,False,False,False
0.288040377216;-0.416715982839;0.257415129136,0.8559350322752524,-0.6108078295638942,-0.5678946550595679,-0.8559350322752524,0,RIAL,0.2558556285;0.248821845983;0.221489953734,0.018973139841426012,-0.0015927158306954237,0.24046309357501316,-0.015392534925103563,SAAVL;CEPDL;SMDVL,RIAL,68,2022-08-02-01,2022-06-14-13,ADLL,False,False,False,False
0.624458500781;0.788322896805;-0.533814052315,1.321042990343174,0.494239822937502,0.787228938027683,-0.0010939587771818804,0,AVAL,0.170914898655;0.143403948638;0.233167344028,0.05495984792865205,0.015868399459232824,0.19836379656618622,-0.03480354746217615,RMDL;AVEL;RIAL,AVAL,69,2022-08-02-01,2022-06-14-13,AWAL,False,False,False,False
0.473936189365;-0.484965787729;0.606168671427,1.173804807378283,0.4904593286283614,0.6888390196497396,0.08267034822224828,0,ASHL,0.123959276716;0.136647431958;0.167151677669,0.02571012167952917,0.007083269614449328,0.14966939839538376,-0.017482279273271395,AWBL;AVHL;ASGL,ASHL,74,2022-08-02-01,2022-06-14-13,RIBL,False,False,True,False
0.176891153427;0.508893311347;0.110769404046,0.34049306152551156,0.18574450929828284,0.4512624655715044,-0.057630845775569095,0,URXR,0.255684485424;0.258704439603;0.256631970033,0.006235920411532814,0.004913440815414227,0.2619204058354453,0.0032159662325997873,CEPDR;SMDVR;RIAR,URXR,91,2022-08-02-01,2022-06-14-13,CEPDR,True,True,False,False
-0.343116022318;-0.170636814094;-0.264419983477,1.0474048057801792,0.9636797234251318,0.7042887834618708,0.8749255975560672,0,RMER,0.288322665326;0.297085786492;0.290942650106,0.01239787525615793,0.008603506607172406,0.30072054058185227,0.003634754089646919,OLQVR;OLLR;URBR,RMER,94,2022-08-02-01,2022-06-14-13,RIAR,False,True,True,False
0.394202035676;0.368559532288;0.44496767651,0.09657940711219504,0.06256252457559147,0.46513893940011264,0.020171262890293307,0,M3R,0.324841274656;0.340583236689;0.329584801805,0.010984534538811264,0.004156038145189445,0.33582580919495086,-0.0047574274936049155,NSMR;M4;M3L,M3R,100,2022-08-02-01,2022-06-14-13,M4,True,True,True,True
0.632948778859;0.734422213801;0.690536421425,0.05678874651467314,0.003768387345356783,0.6897375253740058,-0.044684688427389485,0,ASGR,0.216565720658;0.185425849282;0.218587882802,0.03198054549409354,-0.020252480272268253,0.18660733730835616,-0.03198054549409354,AWAR;AIBR;AVER,ASGR,102,2022-08-02-01,2022-06-14-13,RIVR,False,False,False,False
0.131716146692;-0.46721388861;-0.391452477884,1.1470597453132403,0.9221625966372947,0.6798458567035361,0.548129710011504,0,URYVL,0.280960501701;0.302011831338;0.306459189613,0.017770652507198947,0.002253979990499755,0.2987311542079637,-0.007728035405220379,OLQVL;IL1L;URBL,URYVL,103,2022-08-02-01,2022-06-14-13,BAGL,False,False,True,False
0.6576346075;0.715476359011;0.513690368029,0.2726959701623731,0.15745256001115704,0.7863863381909514,0.07090997918006525,0,RID,0.253850193441;0.256480192273;0.245055780532,0.03289363569304582,0.026154027476050334,0.2779494162248348,0.021469223951504968,URXL;URXR;CEPDL,RID,104,2022-08-02-01,2022-06-14-13,URXL,True,False,True,False
-0.63878824387;-0.272190590203;0.22099386367,1.1488625034448963,0.7400692497092817,0.5100742595750355,0.2890803959053927,0,AWBL,0.100584132312;0.0820813459888;0.141088045919,0.03672359851428808,0.010887103096553982,0.11880494450306359,-0.022283101416125856,AWCL;ASEL;ASHL,AWBL,106,2022-08-02-01,2022-06-14-13,ASEL,True,False,True,False
-0.558032572005;-0.724307336628;-0.676461800065,1.485869767686426,1.4144963339574785,0.7615624310581165,1.3195950030627452,0,I3,0.35123677003;0.349851294657;0.334081199516,0.014954705449740813,0.003979483564471975,0.3490359049656048,-0.0022008650648469574,M4;IL2DL;MCL,I3,110,2022-08-02-01,2022-06-14-13,IL1DL,False,True,True,False
0.502154988052;0.538794864994;0.593451492684,0.16301546983327997,0.1203700093083957,0.6651704578851324,0.07171896520063548,0,RMDL,0.14876686231;0.196457919773;0.118945266745,0.057297673892931944,0.021519591028542978,0.17624294063791018,-0.02021497913515108,AVEL;AVAL;ASHL,RMDL,118,2022-08-02-01,2022-06-14-13,AVEL,True,False,True,False
0.289938056995;-0.387191169332;0.236527717242,0.6383392615754917,0.20472322394193457,0.2511480922434264,-0.03878996475107421,0,SMDVR,0.256358330393;0.25991987921;0.255734097808,0.00509392216553306,0.0034905841699941487,0.2608280199736745,0.0009081407641080008,RIAR;URXR;CEPDR,SMDVR,119,2022-08-02-01,2022-06-14-13,CEPDR,True,True,False,False
-0.276038621269;0.467429034004;0.70256464521,0.9670754122256395,0.39305177164159366,0.6910367909561571,-0.01152785425344549,0,OLLL,0.325558801519;0.332385549008;0.334841038456,0.005642122884604028,0.0002724614092601274,0.33120092440341287,-0.0036401140524360276,IL2L;URYDL;IL1DL,OLLL,125,2022-08-02-01,2022-06-14-13,URYDL,True,True,False,False
0.716419734845;-0.474643411598;-0.551480429257,1.2063789288660938,0.7581332016123367,0.6548984996089152,-0.061521235236129956,0,AVHL,0.118698268673;0.168369147513;0.12194342208,0.028670890391228443,0.0033613110334380913,0.13969825712220713,-0.028670890391228443,AIZL;ASGL;AWBL,AVHL,128,2022-08-02-01,2022-06-14-13,AVJL,False,False,False,False
0.463886634266;-0.0918538464467;0.41563999187,0.8359968682022922,0.4815854285260133,0.7441430217555951,0.28025638748999837,0,URYVR,0.321307350569;0.334070163117;0.334440046201,0.00723553182126313,-0.0013963042385453095,0.32854288239023055,-0.005897163810277051,IL2R;IL1R;URBR,URYVR,132,2022-08-02-01,2022-06-14-13,OLLR,False,True,True,False
0.619524866518;0.541208698901;0.390258036871,0.2523792067847447,0.1256400428922002,0.642637243655444,0.02311237713699843,0,IL2VL,0.301680469917;0.290492450237;0.30316625428,0.011124091030159655,0.0031701497892153707,0.3016165412672796,-0.0015497130123121594,M3L;NSML;M3R,IL2VL,134,2022-08-02-01,2022-06-14-13,URAVL,False,True,True,False
0.535678082325;-0.143915598825;-0.722248068532,0.8725631070456057,0.26047690019102215,0.1503150385132938,-0.38536304381122316,0,RIAR,0.267722842343;0.258204022206;0.258217358452,0.010643352657477678,-0.004301917981297421,0.2570794896853936,-0.010643352657477678,SAAVR;SMDVR;URXR,RIAR,141,2022-08-02-01,2022-06-14-13,ADLR,False,True,False,False
0.648023606776;0.796457813168;0.522899234179,0.30140163234029826,0.1685073151452151,0.8243008665196472,0.02784305335182602,0,AVEL,0.178457869729;0.200886716153;0.101105211556,0.05787816060725022,-0.001166560316212789,0.1589833721631334,-0.04190334399008558,RMDL;AVAL;AWBL,AVEL,149,2022-08-02-01,2022-06-14-13,AWAL,False,False,True,False
0.152500605893;0.0708409068822;-0.240436937748,0.39300264895950165,-0.23480356807521902,-0.24050204306605938,-0.39300264895950165,0,M5,0.959147753445;0.957496787482;0.960021211184,0.01118965158898133,0.009797855034072933,0.9686864390707522,0.008665227887034055,ADEL;FLPL;ADAL,M5,1,2023-01-05-01,2023-01-09-15,RMGL,False,True,False,False
0.464485117548;0.55294775377;-0.282677032656,0.862421118979457,0.3348254734360028,0.5797440863236284,0.026796332553185143,0,AVER,0.885033595549;0.901863683614;0.859419387919,0.057641477342704195,0.034955309567406445,0.9170608652617291,0.015197181647233493,AIBR;AVAR;RIH,AVER,3,2023-01-05-01,2023-01-09-15,AVAR,True,False,True,False
-0.0130571244803;-0.442544620248;-0.483828329773,0.8973554884947962,0.7266705168887109,0.41352715872174484,0.42658428320202924,0,RIH,0.706687591228;0.698632582346;0.701235367527,0.011573340428188139,-0.007070929567158379,0.6951142507999286,-0.011573340428188139,RMDDL;AIBR;AIBL,RIH,4,2023-01-05-01,2023-01-09-15,CEPVR,False,True,True,False
0.245822295673;0.394400299301;-0.140700318371,0.5802646525792452,0.27305690867341914,0.4395643342078277,0.04516403490668214,0,RIBL,0.921832128849;0.945407886187;0.888437581235,0.046479949423407496,0.016358331901373147,0.9349175306585163,-0.010490355528864681,AVHL;AVDL;AWBL,RIBL,11,2023-01-05-01,2023-01-09-15,RIMR,False,False,True,False
-0.126752031891;0.353129239975;0.00740437368053,0.2903306219268428,0.08565139611452699,0.16357859003605774,-0.18955064993879067,0,M3R,0.913269131823;0.921910752893;0.930591879828,0.030170530599507472,0.021515740907993908,0.9434396624229704,0.012847782594690882,IL1R;NSMR;M4,M3R,14,2023-01-05-01,2023-01-09-15,IL1R,True,False,False,False
-0.187052773945;0.387107543205;-0.100200047619,0.5058802090275273,0.28554252786918066,0.31882743508282063,-0.06828010812224133,0,URXL,0.912279120494;0.917643639628;0.912149513671,0.011294593788661156,0.009420016195229475,0.9234441074595753,0.005800467831722944,RIAL;CEPDL;SMDVL,URXL,20,2023-01-05-01,2023-01-09-15,RIAL,True,True,False,False
-0.0478738859614;-0.0307283252867;-0.0696166303375,0.4420616008492897,0.42185125104033466,0.3724449705117653,0.4031732957985096,0,RMDDL,0.921995721104;0.919486268408;0.911670440786,0.014245647369984016,0.008198611389761301,0.9259160881558489,0.003920367051746698,AIBL;RIH;AWCL,RMDDL,25,2023-01-05-01,2023-01-09-15,RMDDR,False,True,True,False
0.534414433285;0.436989995564;-0.443673625298,1.0199188947302822,0.4003350015817847,0.5762452694322826,0.04183083614717853,0,AVAR,0.860535367826;0.790599906525;0.8741235974,0.10592130427370938,0.05476825354851467,0.8965212107986441,0.022397613399116056,AVER;AIBR;SMDVR,AVAR,38,2023-01-05-01,2023-01-09-15,SMDVR,True,False,True,False
0.210423288801;0.26999448398;-0.0758089032546,0.5487939879328656,0.33811546150295574,0.4729850846782706,0.20299060069830638,0,RIVR,0.923819029057;0.942859717165;0.875309504398,0.06032545843988524,0.02163887929783459,0.9356349628378392,-0.0072247543271791725,AVJR;RIVL;M1,RIVR,40,2023-01-05-01,2023-01-09-15,RIVL,True,False,True,False
0.233188179505;0.549933552944;0.404415515641,0.25199075242376556,0.08933318256529749,0.4851789319283676,-0.06475462101551088,0,RID,0.89820602251;0.862497835203;0.907384537441,0.04671492961470425,0.019849966433429622,0.909212764818059,0.0018282273774720137,URXR;CEPDR;URXL,RID,41,2023-01-05-01,2023-01-09-15,SMDVL,False,False,False,False
-0.265368752909;0.225782197095;-0.109186591592,0.30488373586945805,-0.029510489638939243,-0.07910153877440658,-0.30488373586945805,0,RMDVL,0.880619390872;0.755134634761;0.851525835556,0.13590431080422471,0.06194565850223177,0.8910389455649502,0.010419554693127941,AVAL;RMEL;RIAL,RMDVL,44,2023-01-05-01,2023-01-09-15,BAGL,False,False,False,False
0.261428680367;0.168806366516;-0.0630484412462,0.5057605472730929,0.3203165708145872,0.4427121060269216,0.18128342565946826,0,IL2DR,0.899696259819;0.877841683059;0.82276524724,0.09040794739096025,0.04640546459165118,0.9131731946311755,0.013476934812045704,IL1R;OLLR;IL1DR,IL2DR,45,2023-01-05-01,2023-01-09-15,IL2DL,False,False,True,False
0.196328998776;0.0374771834041;0.136065371611,0.12008219237443796,0.03426885784810571,0.15755937577854703,-0.03876962299794989,0,SMDVR,0.859672039304;0.889836378878;0.874727985961,0.022580704023406506,-0.007489793192891447,0.8672556748549555,-0.022580704023406506,CEPDR;URXR;RID,SMDVR,46,2023-01-05-01,2023-01-09-15,CEPDR,True,False,False,False
0.520255053996;-0.290258314851;0.532657693418,0.7933637989313354,0.2488873398925187,0.5031054840800304,-0.029552209337539437,0,AIBR,0.897941497298;0.942746064672;0.837459230676,0.10275533484208155,0.047498967969724415,0.9402145655184827,-0.002531499153462513,AVER;RIH;AVAR,AIBR,47,2023-01-05-01,2023-01-09-15,AUAR,False,False,False,False
-0.411563826999;-0.316515865589;0.125468567626,0.3735431009482578,0.16284964893622816,-0.038020726051104355,-0.16348929367736967,0,RICR,0.952360942494;0.939986082288;0.920771810597,0.032395228502336226,0.015460760639535387,0.9531670390995496,0.0008060966051884888,RIMR;AIZR;AVDR,RICR,56,2023-01-05-01,2023-01-09-15,ADAR,False,False,False,False
-0.131743610407;0.23023538406;-0.128578190401,0.35081791829558323,0.22910311347157983,0.2190743078887757,-0.011161076171055662,0,URYDR,0.875926080341;0.918758052086;0.90329536859,0.03914245479077538,0.01574203479301739,0.9150685351317243,-0.003689516953891636,OLQDR;IL1DR;OLLR,URYDR,71,2023-01-05-01,2023-01-09-15,OLQDL,False,False,False,False
0.180539718438;0.205248531321;0.0260406520938,0.15072548795173063,0.03948983942789977,0.17676614004557106,-0.02848239127543603,0,CEPDL,0.926286221698;0.911716757538;0.910166065933,0.015711070911277658,0.009820788454988683,0.9258771368444352,-0.0004090848532213309,SMDVL;URXL;RIAL,CEPDL,72,2023-01-05-01,2023-01-09-15,AWBL,False,False,False,False
0.175194632202;0.365018339575;-0.228498074769,0.7864109052958665,0.45400786485713096,0.5579128305264993,0.19289449095131883,0,RIMR,0.951419993467;0.952601700099;0.937188700902,0.020353618791605688,0.010472188204060928,0.9575423196932611,0.004940619593819973,RICR;AIZR;AVDR,RIMR,73,2023-01-05-01,2023-01-09-15,RICR,True,False,True,False
-0.000263397599171;-0.417342253572;0.427495419204,0.9909847153587732,-0.5667858854992339,-0.563489296155091,-0.9909847153587732,0,AVL,0.167441737636;0.0330105322674;0.389233866577,0.22172581442380804,-0.02905399334046413,0.1675080521528962,-0.22172581442380804,RICL;FLPL;AUAL,AVL,75,2023-01-05-01,2023-01-09-15,CEPVL,False,False,False,False
0.365065582554;0.0676020776731;0.328790810305,0.3985011797993907,0.21228376729518345,0.46610325747250003,0.10103767491863092,0,OLQDR,0.893647737149;0.880917447175;0.89866686126,0.023638293836902635,0.013478392483860624,0.9045557410118977,0.005888879751964393,URYDR;IL1DR;OLQDL,OLQDR,83,2023-01-05-01,2023-01-09-15,RMED,False,False,True,False
0.423139975881;-0.424410444281;-0.21437420271,0.9397631490773963,0.5872342618330411,0.5153527047963937,0.09221272891568755,0,AVHL,0.945472386867;0.943925129856;0.941760865984,0.006564773968027682,0.004606179049916226,0.9483256399522393,0.0028532530850849946,RIBL;ASGL;AWBL,AVHL,88,2023-01-05-01,2023-01-09-15,RIBL,True,True,True,True
-0.0203636513338;0.253387867627;0.049398985398,0.4655518428748334,0.35104712431077073,0.4451881915410288,0.19180032391448337,0,RIVL,0.944645209201;0.914496845365;0.94411438343,0.030943549083056632,0.011021581782461265,0.9454403944480599,0.0007951852467285025,AVHL;RIVR;ASGL,RIVL,90,2023-01-05-01,2023-01-09-15,AVJL,False,False,True,False
-0.30168769593;-0.223724601179;0.111897675777,0.67130262861343,0.5074531397939447,0.3696149326832186,0.2577172569060803,0,I2R,0.959061996005;0.948781997541;0.940454478454,0.019959738429356055,0.01098139288318456,0.9604142168830128,0.0013522208782313916,NSMR;MCL;M3R,I2R,92,2023-01-05-01,2023-01-09-15,IL2R,False,False,True,False
-0.125593235415;0.397288931505;0.104409052304,0.606197724301349,0.3552362394213078,0.480604488886063,0.08331555738069962,0,OLQVL,0.781924327552;0.792168354431;0.837931442595,0.05833018478149965,0.03624647080760768,0.8402545123337639,0.0023230697383933574,URYVL;IL1L;RMEL,OLQVL,93,2023-01-05-01,2023-01-09-15,CEPVL,False,False,True,False
-0.314170601693;0.126728780398;-0.389204949319,0.8492757361746639,0.652286377060449,0.4600707868557766,0.33334200645788203,0,I3,0.955284387195;0.954810482029;0.941550876742,0.016901519537449228,0.007903814290780908,0.9584523962793622,0.003168009084123402,MI;M4;MCL,I3,94,2023-01-05-01,2023-01-09-15,M4,True,False,True,False
0.0112625836661;-0.0945740882428;0.14634785127,0.38578846044160997,0.2702022566344227,0.2912143721988587,0.1448665209289263,0,OLQDL,0.882618217227;0.877620889885;0.858962119737,0.04772157391293086,0.0336166180340467,0.9066836936504176,0.02406547642329837,IL1DL;URYDL;OLLL,OLQDL,96,2023-01-05-01,2023-01-09-15,RMEL,False,False,True,False
0.252365423303;0.0298165286885;0.227123339629,0.4223643170658608,0.28241241521438487,0.45218084575440454,0.199815422451681,0,RMEL,0.851193571188;0.739247743639;0.866093472182,0.13924162540940688,0.059644440045825475,0.8784893690488582,0.01239589686716902,OLQVL;RMDVL;CEPVL,RMEL,98,2023-01-05-01,2023-01-09-15,OLQVL,True,False,True,False
-0.229657150857;0.370092895987;0.376590011286,0.7140276935185081,0.3120286238561658,0.48437054266139706,0.10778053137531723,0,AIZR,0.933399356105;0.95836682421;0.955780327124,0.019229036594511473,0.003446223553086103,0.9526283926991557,-0.00573843151077047,AVDR;RIMR;RICR,AIZR,100,2023-01-05-01,2023-01-09-15,RICR,True,False,True,False
-0.0878170712559;0.551077653546;0.348033084971,0.5983917903263434,0.24014349665007856,0.5105747190704357,-0.04050293447587083,0,AIBL,0.933676634724;0.925210247596;0.933441611716,0.016995636211606047,0.011429719128859483,0.9422058838074646,0.008529249083168766,RMDDL;AWCL;AUAL,AIBL,103,2023-01-05-01,2023-01-09-15,RMDDR,False,False,False,False
0.0636270654127;0.164942147544;0.254574932898,0.14503060293491632,-0.05150371865496438,0.1095443299632639,-0.14503060293491632,0,OLLL,0.923710641369;0.914654705826;0.91049237003,0.010282471287735517,0.004488935576374531,0.9207748413178403,-0.0029358000508785675,IL1L;URYDL;IL1DL,OLLL,105,2023-01-05-01,2023-01-09-15,IL1L,True,True,False,False
0.408690442145;-0.423827497602;0.469018884639,0.7672049915353795,0.1920835508725152,0.3433774939329975,-0.12564139070550284,0,AVDL,0.954843454989;0.934865463338;0.954448788172,0.01671595112927715,0.0035288456339672702,0.9515814144669191,-0.0032620405221430726,RIBL;AUAL;AVHL,AVDL,106,2023-01-05-01,2023-01-09-15,RICL,False,False,False,False
0.232088069329;0.0448117311184;-0.238671856075,0.6328809847333852,0.3814664805343811,0.39420912865847824,0.1621210593296947,0,RIAL,0.92118139019;0.901692748843;0.910805204161,0.01639993789320815,0.00686623900478156,0.9180926867360001,-0.003088703454247943,SMDVL;URXL;CEPDL,RIAL,115,2023-01-05-01,2023-01-09-15,AVAL,False,False,True,False
-0.512212275949;0.466097737002;-0.495056491389,1.0281687591107662,0.6963468266069607,0.5159564831612833,0.049858746159754275,0,ADAL,0.95548975852;0.949947526005;0.951047692428,0.010584478990683488,0.008370346011668306,0.9605320049958087,0.005042246476111623,ADEL;M5;FLPL,ADAL,120,2023-01-05-01,2023-01-09-15,RMGL,False,True,True,False
-0.0194268108482;-0.489629367595;0.019614866841,0.2916251279406097,-0.03485713578707583,-0.19800423965451117,-0.2176191064955434,0,CEPVL,0.727740300616;0.806691706105;0.774869708361,0.10586383770369234,0.06383689995856756,0.8336041383194287,0.02691243221406281,OLQVL;RMEL;OLQVR,CEPVL,127,2023-01-05-01,2023-01-09-15,CEPVR,False,False,False,False
0.235811054993;0.372153839521;0.520582755784,0.35449405291305586,0.2141225578068961,0.5903051079058259,0.06972235212231526,0,AVAL,0.847873535819;0.882167181117;0.865414544519,0.05495254761327528,0.037674329613944124,0.9028260834323567,0.020658902315586092,RMDVL;RIAL;AWCL,AVAL,129,2023-01-05-01,2023-01-09-15,RMDL,False,False,True,False
