raw_schema_version,fold,severity,perturbation_seed,setting,recordings,false_reject_budget,known_queries,synthetic_unknown_queries,known_top1_real,reject_aware_top1,known_false_reject_rate,unknown_recall,unknown_precision,execution_device,checkpoint,corruption_root
2,1,0.5,0,no_dustbin_confidence,19,0.05,298,946,0.5704697986577181,0.5604026845637584,0.07046979865771812,0.7061310782241015,0.969521044992743,cpu,/home/ubuntu/klb/nuclr/nuclr/runs/mprt_v1_1_dynamic_residual_atlas_cv5x3_v1/rld/fold1/seed42/dynamic/low_rank_r8/best.pt,/home/ubuntu/klb/nuclr/nuclr/runs/rld_robustness_cv5_seed42_v2/corruptions/fold1/outlier_l0.50_p0
2,1,0.5,0,no_dustbin_forced,19,0.05,298,946,0.5704697986577181,0.5704697986577181,0.0,0.0,,cpu,/home/ubuntu/klb/nuclr/nuclr/runs/mprt_v1_1_dynamic_residual_atlas_cv5x3_v1/rld/fold1/seed42/dynamic/low_rank_r8/best.pt,/home/ubuntu/klb/nuclr/nuclr/runs/rld_robustness_cv5_seed42_v2/corruptions/fold1/outlier_l0.50_p0
2,1,0.5,1,neurid_original,19,0.05,298,946,0.587248322147651,0.4899328859060403,0.32550335570469796,0.9344608879492601,0.9011213047910296,cpu,/home/ubuntu/klb/nuclr/nuclr/runs/mprt_v1_1_dynamic_residual_atlas_cv5x3_v1/rld/fold1/seed42/dynamic/low_rank_r8/best.pt,/home/ubuntu/klb/nuclr/nuclr/runs/rld_robustness_cv5_seed42_v2/corruptions/fold1/outlier_l0.50_p1
2,1,0.5,1,neurid_calibrated,19,0.05,298,946,0.587248322147651,0.5671140939597316,0.09395973154362416,0.5042283298097252,0.9445544554455445,cpu,/home/ubuntu/klb/nuclr/nuclr/runs/mprt_v1_1_dynamic_residual_atlas_cv5x3_v1/rld/fold1/seed42/dynamic/low_rank_r8/best.pt,/home/ubuntu/klb/nuclr/nuclr/runs/rld_robustness_cv5_seed42_v2/corruptions/fold1/outlier_l0.50_p1
2,1,0.5,1,no_dustbin_confidence,19,0.05,298,946,0.5704697986577181,0.5671140939597316,0.06711409395973154,0.6902748414376322,0.9702823179791976,cpu,/home/ubuntu/klb/nuclr/nuclr/runs/mprt_v1_1_dynamic_residual_atlas_cv5x3_v1/rld/fold1/seed42/dynamic/low_rank_r8/best.pt,/home/ubuntu/klb/nuclr/nuclr/runs/rld_robustness_cv5_seed42_v2/corruptions/fold1/outlier_l0.50_p1
2,1,0.5,1,no_dustbin_forced,19,0.05,298,946,0.5704697986577181,0.5704697986577181,0.0,0.0,,cpu,/home/ubuntu/klb/nuclr/nuclr/runs/mprt_v1_1_dynamic_residual_atlas_cv5x3_v1/rld/fold1/seed42/dynamic/low_rank_r8/best.pt,/home/ubuntu/klb/nuclr/nuclr/runs/rld_robustness_cv5_seed42_v2/corruptions/fold1/outlier_l0.50_p1
2,1,0.5,2,neurid_original,19,0.05,298,946,0.6073825503355704,0.5100671140939598,0.33221476510067116,0.9429175475687104,0.900100908173562,cpu,/home/ubuntu/klb/nuclr/nuclr/runs/mprt_v1_1_dynamic_residual_atlas_cv5x3_v1/rld/fold1/seed42/dynamic/low_rank_r8/best.pt,/home/ubuntu/klb/nuclr/nuclr/runs/rld_robustness_cv5_seed42_v2/corruptions/fold1/outlier_l0.50_p2
2,1,0.5,2,neurid_calibrated,19,0.05,298,946,0.6073825503355704,0.5973154362416108,0.06711409395973154,0.5021141649048626,0.9595959595959596,cpu,/home/ubuntu/klb/nuclr/nuclr/runs/mprt_v1_1_dynamic_residual_atlas_cv5x3_v1/rld/fold1/seed42/dynamic/low_rank_r8/best.pt,/home/ubuntu/klb/nuclr/nuclr/runs/rld_robustness_cv5_seed42_v2/corruptions/fold1/outlier_l0.50_p2
2,1,0.5,2,no_dustbin_confidence,19,0.05,298,946,0.5771812080536913,0.5704697986577181,0.087248322147651,0.6997885835095138,0.9622093023255814,cpu,/home/ubuntu/klb/nuclr/nuclr/runs/mprt_v1_1_dynamic_residual_atlas_cv5x3_v1/rld/fold1/seed42/dynamic/low_rank_r8/best.pt,/home/ubuntu/klb/nuclr/nuclr/runs/rld_robustness_cv5_seed42_v2/corruptions/fold1/outlier_l0.50_p2
2,1,0.5,2,no_dustbin_forced,19,0.05,298,946,0.5771812080536913,0.5771812080536913,0.0,0.0,,cpu,/home/ubuntu/klb/nuclr/nuclr/runs/mprt_v1_1_dynamic_residual_atlas_cv5x3_v1/rld/fold1/seed42/dynamic/low_rank_r8/best.pt,/home/ubuntu/klb/nuclr/nuclr/runs/rld_robustness_cv5_seed42_v2/corruptions/fold1/outlier_l0.50_p2
2,2,0.0,0,neurid_original,19,0.05,299,0,0.6120401337792643,0.5284280936454849,0.30434782608695654,,,cpu,/home/ubuntu/klb/nuclr/nuclr/runs/mprt_v1_1_dynamic_residual_atlas_cv5x3_v1/rld/fold2/seed42/dynamic/low_rank_r8/best.pt,/home/ubuntu/klb/nuclr/nuclr/runs/rld_robustness_cv5_seed42_v2/corruptions/fold2/outlier_l0.00_p0
2,2,0.0,0,neurid_calibrated,19,0.05,299,0,0.6120401337792643,0.5953177257525084,0.07023411371237458,,,cpu,/home/ubuntu/klb/nuclr/nuclr/runs/mprt_v1_1_dynamic_residual_atlas_cv5x3_v1/rld/fold2/seed42/dynamic/low_rank_r8/best.pt,/home/ubuntu/klb/nuclr/nuclr/runs/rld_robustness_cv5_seed42_v2/corruptions/fold2/outlier_l0.00_p0
2,2,0.0,0,no_dustbin_confidence,19,0.05,299,0,0.5785953177257525,0.5752508361204013,0.020066889632107024,,,cpu,/home/ubuntu/klb/nuclr/nuclr/runs/mprt_v1_1_dynamic_residual_atlas_cv5x3_v1/rld/fold2/seed42/dynamic/low_rank_r8/best.pt,/home/ubuntu/klb/nuclr/nuclr/runs/rld_robustness_cv5_seed42_v2/corruptions/fold2/outlier_l0.00_p0
2,2,0.0,0,no_dustbin_forced,19,0.05,299,0,0.5785953177257525,0.5785953177257525,0.0,,,cpu,/home/ubuntu/klb/nuclr/nuclr/runs/mprt_v1_1_dynamic_residual_atlas_cv5x3_v1/rld/fold2/seed42/dynamic/low_rank_r8/best.pt,/home/ubuntu/klb/nuclr/nuclr/runs/rld_robustness_cv5_seed42_v2/corruptions/fold2/outlier_l0.00_p0
2,2,0.1,0,neurid_original,19,0.05,299,171,0.5886287625418061,0.5050167224080268,0.3612040133779264,0.8421052631578947,0.5714285714285714,cpu,/home/ubuntu/klb/nuclr/nuclr/runs/mprt_v1_1_dynamic_residual_atlas_cv5x3_v1/rld/fold2/seed42/dynamic/low_rank_r8/best.pt,/home/ubuntu/klb/nuclr/nuclr/runs/rld_robustness_cv5_seed42_v2/corruptions/fold2/outlier_l0.10_p0
2,2,0.1,0,neurid_calibrated,19,0.05,299,171,0.5886287625418061,0.5752508361204013,0.0802675585284281,0.3157894736842105,0.6923076923076923,cpu,/home/ubuntu/klb/nuclr/nuclr/runs/mprt_v1_1_dynamic_residual_atlas_cv5x3_v1/rld/fold2/seed42/dynamic/low_rank_r8/best.pt,/home/ubuntu/klb/nuclr/nuclr/runs/rld_robustness_cv5_seed42_v2/corruptions/fold2/outlier_l0.10_p0
2,2,0.1,0,no_dustbin_confidence,19,0.05,299,171,0.5551839464882943,0.5551839464882943,0.010033444816053512,0.42105263157894735,0.96,cpu,/home/ubuntu/klb/nuclr/nuclr/runs/mprt_v1_1_dynamic_residual_atlas_cv5x3_v1/rld/fold2/seed42/dynamic/low_rank_r8/best.pt,/home/ubuntu/klb/nuclr/nuclr/runs/rld_robustness_cv5_seed42_v2/corruptions/fold2/outlier_l0.10_p0
2,2,0.1,0,no_dustbin_forced,19,0.05,299,171,0.5551839464882943,0.5551839464882943,0.0,0.0,,cpu,/home/ubuntu/klb/nuclr/nuclr/runs/mprt_v1_1_dynamic_residual_atlas_cv5x3_v1/rld/fold2/seed42/dynamic/low_rank_r8/best.pt,/home/ubuntu/klb/nuclr/nuclr/runs/rld_robustness_cv5_seed42_v2/corruptions/fold2/outlier_l0.10_p0
2,2,0.1,1,neurid_original,19,0.05,299,171,0.6086956521739131,0.5384615384615384,0.31438127090301005,0.847953216374269,0.606694560669456,cpu,/home/ubuntu/klb/nuclr/nuclr/runs/mprt_v1_1_dynamic_residual_atlas_cv5x3_v1/rld/fold2/seed42/dynamic/low_rank_r8/best.pt,/home/ubuntu/klb/nuclr/nuclr/runs/rld_robustness_cv5_seed42_v2/corruptions/fold2/outlier_l0.10_p1
2,2,0.1,1,neurid_calibrated,19,0.05,299,171,0.6086956521739131,0.5953177257525084,0.0903010033444816,0.3391812865497076,0.6823529411764706,cpu,/home/ubuntu/klb/nuclr/nuclr/runs/mprt_v1_1_dynamic_residual_atlas_cv5x3_v1/rld/fold2/seed42/dynamic/low_rank_r8/best.pt,/home/ubuntu/klb/nuclr/nuclr/runs/rld_robustness_cv5_seed42_v2/corruptions/fold2/outlier_l0.10_p1
2,2,0.1,1,no_dustbin_confidence,19,0.05,299,171,0.5618729096989966,0.5585284280936454,0.016722408026755852,0.4269005847953216,0.9358974358974359,cpu,/home/ubuntu/klb/nuclr/nuclr/runs/mprt_v1_1_dynamic_residual_atlas_cv5x3_v1/rld/fold2/seed42/dynamic/low_rank_r8/best.pt,/home/ubuntu/klb/nuclr/nuclr/runs/rld_robustness_cv5_seed42_v2/corruptions/fold2/outlier_l0.10_p1
2,2,0.1,1,no_dustbin_forced,19,0.05,299,171,0.5618729096989966,0.5618729096989966,0.0,0.0,,cpu,/home/ubuntu/klb/nuclr/nuclr/runs/mprt_v1_1_dynamic_residual_atlas_cv5x3_v1/rld/fold2/seed42/dynamic/low_rank_r8/best.pt,/home/ubuntu/klb/nuclr/nuclr/runs/rld_robustness_cv5_seed42_v2/corruptions/fold2/outlier_l0.10_p1
2,2,0.1,2,neurid_original,19,0.05,299,171,0.6086956521739131,0.5183946488294314,0.34448160535117056,0.8830409356725146,0.594488188976378,cpu,/home/ubuntu/klb/nuclr/nuclr/runs/mprt_v1_1_dynamic_residual_atlas_cv5x3_v1/rld/fold2/seed42/dynamic/low_rank_r8/best.pt,/home/ubuntu/klb/nuclr/nuclr/runs/rld_robustness_cv5_seed42_v2/corruptions/fold2/outlier_l0.10_p2
2,2,0.1,2,neurid_calibrated,19,0.05,299,171,0.6086956521739131,0.5886287625418061,0.09698996655518395,0.2631578947368421,0.6081081081081081,cpu,/home/ubuntu/klb/nuclr/nuclr/runs/mprt_v1_1_dynamic_residual_atlas_cv5x3_v1/rld/fold2/seed42/dynamic/low_rank_r8/best.pt,/home/ubuntu/klb/nuclr/nuclr/runs/rld_robustness_cv5_seed42_v2/corruptions/fold2/outlier_l0.10_p2
2,2,0.1,2,no_dustbin_confidence,19,0.05,299,171,0.5752508361204013,0.5752508361204013,0.020066889632107024,0.4502923976608187,0.927710843373494,cpu,/home/ubuntu/klb/nuclr/nuclr/runs/mprt_v1_1_dynamic_residual_atlas_cv5x3_v1/rld/fold2/seed42/dynamic/low_rank_r8/best.pt,/home/ubuntu/klb/nuclr/nuclr/runs/rld_robustness_cv5_seed42_v2/corruptions/fold2/outlier_l0.10_p2
2,2,0.1,2,no_dustbin_forced,19,0.05,299,171,0.5752508361204013,0.5752508361204013,0.0,0.0,,cpu,/home/ubuntu/klb/nuclr/nuclr/runs/mprt_v1_1_dynamic_residual_atlas_cv5x3_v1/rld/fold2/seed42/dynamic/low_rank_r8/best.pt,/home/ubuntu/klb/nuclr/nuclr/runs/rld_robustness_cv5_seed42_v2/corruptions/fold2/outlier_l0.10_p2
2,2,0.2,0,neurid_original,19,0.05,299,341,0.5785953177257525,0.48494983277591974,0.3779264214046823,0.9090909090909091,0.7328605200945626,cpu,/home/ubuntu/klb/nuclr/nuclr/runs/mprt_v1_1_dynamic_residual_atlas_cv5x3_v1/rld/fold2/seed42/dynamic/low_rank_r8/best.pt,/home/ubuntu/klb/nuclr/nuclr/runs/rld_robustness_cv5_seed42_v2/corruptions/fold2/outlier_l0.20_p0
2,2,0.2,0,neurid_calibrated,19,0.05,299,341,0.5785953177257525,0.5652173913043478,0.08361204013377926,0.35777126099706746,0.8299319727891157,cpu,/home/ubuntu/klb/nuclr/nuclr/runs/mprt_v1_1_dynamic_residual_atlas_cv5x3_v1/rld/fold2/seed42/dynamic/low_rank_r8/best.pt,/home/ubuntu/klb/nuclr/nuclr/runs/rld_robustness_cv5_seed42_v2/corruptions/fold2/outlier_l0.20_p0
2,2,0.2,0,no_dustbin_confidence,19,0.05,299,341,0.5351170568561873,0.5351170568561873,0.020066889632107024,0.4398826979472141,0.9615384615384616,cpu,/home/ubuntu/klb/nuclr/nuclr/runs/mprt_v1_1_dynamic_residual_atlas_cv5x3_v1/rld/fold2/seed42/dynamic/low_rank_r8/best.pt,/home/ubuntu/klb/nuclr/nuclr/runs/rld_robustness_cv5_seed42_v2/corruptions/fold2/outlier_l0.20_p0
2,2,0.2,0,no_dustbin_forced,19,0.05,299,341,0.5351170568561873,0.5351170568561873,0.0,0.0,,cpu,/home/ubuntu/klb/nuclr/nuclr/runs/mprt_v1_1_dynamic_residual_atlas_cv5x3_v1/rld/fold2/seed42/dynamic/low_rank_r8/best.pt,/home/ubuntu/klb/nuclr/nuclr/runs/rld_robustness_cv5_seed42_v2/corruptions/fold2/outlier_l0.20_p0
2,2,0.2,1,neurid_original,19,0.05,299,341,0.6086956521739131,0.5016722408026756,0.3712374581939799,0.8797653958944281,0.7299270072992701,cpu,/home/ubuntu/klb/nuclr/nuclr/runs/mprt_v1_1_dynamic_residual_atlas_cv5x3_v1/rld/fold2/seed42/dynamic/low_rank_r8/best.pt,/home/ubuntu/klb/nuclr/nuclr/runs/rld_robustness_cv5_seed42_v2/corruptions/fold2/outlier_l0.20_p1
2,2,0.2,1,neurid_calibrated,19,0.05,299,341,0.6086956521739131,0.5886287625418061,0.0903010033444816,0.3225806451612903,0.8029197080291971,cpu,/home/ubuntu/klb/nuclr/nuclr/runs/mprt_v1_1_dynamic_residual_atlas_cv5x3_v1/rld/fold2/seed42/dynamic/low_rank_r8/best.pt,/home/ubuntu/klb/nuclr/nuclr/runs/rld_robustness_cv5_seed42_v2/corruptions/fold2/outlier_l0.20_p1
2,2,0.2,1,no_dustbin_confidence,19,0.05,299,341,0.5585284280936454,0.5585284280936454,0.013377926421404682,0.4574780058651026,0.975,cpu,/home/ubuntu/klb/nuclr/nuclr/runs/mprt_v1_1_dynamic_residual_atlas_cv5x3_v1/rld/fold2/seed42/dynamic/low_rank_r8/best.pt,/home/ubuntu/klb/nuclr/nuclr/runs/rld_robustness_cv5_seed42_v2/corruptions/fold2/outlier_l0.20_p1
2,2,0.2,1,no_dustbin_forced,19,0.05,299,341,0.5585284280936454,0.5585284280936454,0.0,0.0,,cpu,/home/ubuntu/klb/nuclr/nuclr/runs/mprt_v1_1_dynamic_residual_atlas_cv5x3_v1/rld/fold2/seed42/dynamic/low_rank_r8/best.pt,/home/ubuntu/klb/nuclr/nuclr/runs/rld_robustness_cv5_seed42_v2/corruptions/fold2/outlier_l0.20_p1
2,2,0.2,2,neurid_original,19,0.05,299,341,0.5819397993311036,0.4816053511705686,0.38461538461538464,0.9032258064516129,0.7281323877068558,cpu,/home/ubuntu/klb/nuclr/nuclr/runs/mprt_v1_1_dynamic_residual_atlas_cv5x3_v1/rld/fold2/seed42/dynamic/low_rank_r8/best.pt,/home/ubuntu/klb/nuclr/nuclr/runs/rld_robustness_cv5_seed42_v2/corruptions/fold2/outlier_l0.20_p2
2,2,0.2,2,neurid_calibrated,19,0.05,299,341,0.5819397993311036,0.568561872909699,0.10702341137123746,0.3519061583577713,0.7894736842105263,cpu,/home/ubuntu/klb/nuclr/nuclr/runs/mprt_v1_1_dynamic_residual_atlas_cv5x3_v1/rld/fold2/seed42/dynamic/low_rank_r8/best.pt,/home/ubuntu/klb/nuclr/nuclr/runs/rld_robustness_cv5_seed42_v2/corruptions/fold2/outlier_l0.20_p2
2,2,0.2,2,no_dustbin_confidence,19,0.05,299,341,0.5719063545150501,0.568561872909699,0.023411371237458192,0.45161290322580644,0.9565217391304348,cpu,/home/ubuntu/klb/nuclr/nuclr/runs/mprt_v1_1_dynamic_residual_atlas_cv5x3_v1/rld/fold2/seed42/dynamic/low_rank_r8/best.pt,/home/ubuntu/klb/nuclr/nuclr/runs/rld_robustness_cv5_seed42_v2/corruptions/fold2/outlier_l0.20_p2
2,2,0.2,2,no_dustbin_forced,19,0.05,299,341,0.5719063545150501,0.5719063545150501,0.0,0.0,,cpu,/home/ubuntu/klb/nuclr/nuclr/runs/mprt_v1_1_dynamic_residual_atlas_cv5x3_v1/rld/fold2/seed42/dynamic/low_rank_r8/best.pt,/home/ubuntu/klb/nuclr/nuclr/runs/rld_robustness_cv5_seed42_v2/corruptions/fold2/outlier_l0.20_p2
2,2,0.3,0,neurid_original,19,0.05,299,508,0.5752508361204013,0.451505016722408,0.41471571906354515,0.8858267716535433,0.7839721254355401,cpu,/home/ubuntu/klb/nuclr/nuclr/runs/mprt_v1_1_dynamic_residual_atlas_cv5x3_v1/rld/fold2/seed42/dynamic/low_rank_r8/best.pt,/home/ubuntu/klb/nuclr/nuclr/runs/rld_robustness_cv5_seed42_v2/corruptions/fold2/outlier_l0.30_p0
2,2,0.3,0,neurid_calibrated,19,0.05,299,508,0.5752508361204013,0.5518394648829431,0.10033444816053512,0.3543307086614173,0.8571428571428571,cpu,/home/ubuntu/klb/nuclr/nuclr/runs/mprt_v1_1_dynamic_residual_atlas_cv5x3_v1/rld/fold2/seed42/dynamic/low_rank_r8/best.pt,/home/ubuntu/klb/nuclr/nuclr/runs/rld_robustness_cv5_seed42_v2/corruptions/fold2/outlier_l0.30_p0
2,2,0.3,0,no_dustbin_confidence,19,0.05,299,508,0.5384615384615384,0.5351170568561873,0.023411371237458192,0.4625984251968504,0.9710743801652892,cpu,/home/ubuntu/klb/nuclr/nuclr/runs/mprt_v1_1_dynamic_residual_atlas_cv5x3_v1/rld/fold2/seed42/dynamic/low_rank_r8/best.pt,/home/ubuntu/klb/nuclr/nuclr/runs/rld_robustness_cv5_seed42_v2/corruptions/fold2/outlier_l0.30_p0
2,2,0.3,0,no_dustbin_forced,19,0.05,299,508,0.5384615384615384,0.5384615384615384,0.0,0.0,,cpu,/home/ubuntu/klb/nuclr/nuclr/runs/mprt_v1_1_dynamic_residual_atlas_cv5x3_v1/rld/fold2/seed42/dynamic/low_rank_r8/best.pt,/home/ubuntu/klb/nuclr/nuclr/runs/rld_robustness_cv5_seed42_v2/corruptions/fold2/outlier_l0.30_p0
2,2,0.3,1,neurid_original,19,0.05,299,508,0.5652173913043478,0.45819397993311034,0.4180602006688963,0.8996062992125984,0.7852233676975945,cpu,/home/ubuntu/klb/nuclr/nuclr/runs/mprt_v1_1_dynamic_residual_atlas_cv5x3_v1/rld/fold2/seed42/dynamic/low_rank_r8/best.pt,/home/ubuntu/klb/nuclr/nuclr/runs/rld_robustness_cv5_seed42_v2/corruptions/fold2/outlier_l0.30_p1
2,2,0.3,1,neurid_calibrated,19,0.05,299,508,0.5652173913043478,0.5484949832775919,0.08361204013377926,0.3346456692913386,0.8717948717948718,cpu,/home/ubuntu/klb/nuclr/nuclr/runs/mprt_v1_1_dynamic_residual_atlas_cv5x3_v1/rld/fold2/seed42/dynamic/low_rank_r8/best.pt,/home/ubuntu/klb/nuclr/nuclr/runs/rld_robustness_cv5_seed42_v2/corruptions/fold2/outlier_l0.30_p1
2,2,0.3,1,no_dustbin_confidence,19,0.05,299,508,0.5183946488294314,0.5150501672240803,0.016722408026755852,0.4921259842519685,0.9803921568627451,cpu,/home/ubuntu/klb/nuclr/nuclr/runs/mprt_v1_1_dynamic_residual_atlas_cv5x3_v1/rld/fold2/seed42/dynamic/low_rank_r8/best.pt,/home/ubuntu/klb/nuclr/nuclr/runs/rld_robustness_cv5_seed42_v2/corruptions/fold2/outlier_l0.30_p1
2,2,0.3,1,no_dustbin_forced,19,0.05,299,508,0.5183946488294314,0.5183946488294314,0.0,0.0,,cpu,/home/ubuntu/klb/nuclr/nuclr/runs/mprt_v1_1_dynamic_residual_atlas_cv5x3_v1/rld/fold2/seed42/dynamic/low_rank_r8/best.pt,/home/ubuntu/klb/nuclr/nuclr/runs/rld_robustness_cv5_seed42_v2/corruptions/fold2/outlier_l0.30_p1
2,2,0.3,2,neurid_original,19,0.05,299,508,0.5551839464882943,0.4414715719063545,0.39464882943143814,0.8877952755905512,0.7926186291739895,cpu,/home/ubuntu/klb/nuclr/nuclr/runs/mprt_v1_1_dynamic_residual_atlas_cv5x3_v1/rld/fold2/seed42/dynamic/low_rank_r8/best.pt,/home/ubuntu/klb/nuclr/nuclr/runs/rld_robustness_cv5_seed42_v2/corruptions/fold2/outlier_l0.30_p2
2,2,0.3,2,neurid_calibrated,19,0.05,299,508,0.5551839464882943,0.5317725752508361,0.10702341137123746,0.3543307086614173,0.8490566037735849,cpu,/home/ubuntu/klb/nuclr/nuclr/runs/mprt_v1_1_dynamic_residual_atlas_cv5x3_v1/rld/fold2/seed42/dynamic/low_rank_r8/best.pt,/home/ubuntu/klb/nuclr/nuclr/runs/rld_robustness_cv5_seed42_v2/corruptions/fold2/outlier_l0.30_p2
2,2,0.3,2,no_dustbin_confidence,19,0.05,299,508,0.5117056856187291,0.5117056856187291,0.016722408026755852,0.47834645669291337,0.9798387096774194,cpu,/home/ubuntu/klb/nuclr/nuclr/runs/mprt_v1_1_dynamic_residual_atlas_cv5x3_v1/rld/fold2/seed42/dynamic/low_rank_r8/best.pt,/home/ubuntu/klb/nuclr/nuclr/runs/rld_robustness_cv5_seed42_v2/corruptions/fold2/outlier_l0.30_p2
2,2,0.3,2,no_dustbin_forced,19,0.05,299,508,0.5117056856187291,0.5117056856187291,0.0,0.0,,cpu,/home/ubuntu/klb/nuclr/nuclr/runs/mprt_v1_1_dynamic_residual_atlas_cv5x3_v1/rld/fold2/seed42/dynamic/low_rank_r8/best.pt,/home/ubuntu/klb/nuclr/nuclr/runs/rld_robustness_cv5_seed42_v2/corruptions/fold2/outlier_l0.30_p2
2,2,0.4,0,neurid_original,19,0.05,299,680,0.568561872909699,0.45484949832775917,0.42474916387959866,0.9102941176470588,0.8297587131367292,cpu,/home/ubuntu/klb/nuclr/nuclr/runs/mprt_v1_1_dynamic_residual_atlas_cv5x3_v1/rld/fold2/seed42/dynamic/low_rank_r8/best.pt,/home/ubuntu/klb/nuclr/nuclr/runs/rld_robustness_cv5_seed42_v2/corruptions/fold2/outlier_l0.40_p0
2,2,0.4,0,neurid_calibrated,19,0.05,299,680,0.568561872909699,0.5484949832775919,0.11036789297658862,0.36176470588235293,0.8817204301075269,cpu,/home/ubuntu/klb/nuclr/nuclr/runs/mprt_v1_1_dynamic_residual_atlas_cv5x3_v1/rld/fold2/seed42/dynamic/low_rank_r8/best.pt,/home/ubuntu/klb/nuclr/nuclr/runs/rld_robustness_cv5_seed42_v2/corruptions/fold2/outlier_l0.40_p0
2,2,0.4,0,no_dustbin_confidence,19,0.05,299,680,0.5384615384615384,0.5384615384615384,0.016722408026755852,0.47794117647058826,0.9848484848484849,cpu,/home/ubuntu/klb/nuclr/nuclr/runs/mprt_v1_1_dynamic_residual_atlas_cv5x3_v1/rld/fold2/seed42/dynamic/low_rank_r8/best.pt,/home/ubuntu/klb/nuclr/nuclr/runs/rld_robustness_cv5_seed42_v2/corruptions/fold2/outlier_l0.40_p0
2,2,0.4,0,no_dustbin_forced,19,0.05,299,680,0.5384615384615384,0.5384615384615384,0.0,0.0,,cpu,/home/ubuntu/klb/nuclr/nuclr/runs/mprt_v1_1_dynamic_residual_atlas_cv5x3_v1/rld/fold2/seed42/dynamic/low_rank_r8/best.pt,/home/ubuntu/klb/nuclr/nuclr/runs/rld_robustness_cv5_seed42_v2/corruptions/fold2/outlier_l0.40_p0
2,2,0.4,1,neurid_original,19,0.05,299,680,0.5551839464882943,0.4414715719063545,0.4214046822742475,0.9058823529411765,0.8301886792452831,cpu,/home/ubuntu/klb/nuclr/nuclr/runs/mprt_v1_1_dynamic_residual_atlas_cv5x3_v1/rld/fold2/seed42/dynamic/low_rank_r8/best.pt,/home/ubuntu/klb/nuclr/nuclr/runs/rld_robustness_cv5_seed42_v2/corruptions/fold2/outlier_l0.40_p1
2,2,0.4,1,neurid_calibrated,19,0.05,299,680,0.5551839464882943,0.5284280936454849,0.13043478260869565,0.38676470588235295,0.8708609271523179,cpu,/home/ubuntu/klb/nuclr/nuclr/runs/mprt_v1_1_dynamic_residual_atlas_cv5x3_v1/rld/fold2/seed42/dynamic/low_rank_r8/best.pt,/home/ubuntu/klb/nuclr/nuclr/runs/rld_robustness_cv5_seed42_v2/corruptions/fold2/outlier_l0.40_p1
2,2,0.4,1,no_dustbin_confidence,19,0.05,299,680,0.5384615384615384,0.5351170568561873,0.016722408026755852,0.5014705882352941,0.9855491329479769,cpu,/home/ubuntu/klb/nuclr/nuclr/runs/mprt_v1_1_dynamic_residual_atlas_cv5x3_v1/rld/fold2/seed42/dynamic/low_rank_r8/best.pt,/home/ubuntu/klb/nuclr/nuclr/runs/rld_robustness_cv5_seed42_v2/corruptions/fold2/outlier_l0.40_p1
2,2,0.4,1,no_dustbin_forced,19,0.05,299,680,0.5384615384615384,0.5384615384615384,0.0,0.0,,cpu,/home/ubuntu/klb/nuclr/nuclr/runs/mprt_v1_1_dynamic_residual_atlas_cv5x3_v1/rld/fold2/seed42/dynamic/low_rank_r8/best.pt,/home/ubuntu/klb/nuclr/nuclr/runs/rld_robustness_cv5_seed42_v2/corruptions/fold2/outlier_l0.40_p1
2,2,0.4,2,neurid_original,19,0.05,299,680,0.5852842809364549,0.47491638795986624,0.391304347826087,0.9176470588235294,0.8421052631578947,cpu,/home/ubuntu/klb/nuclr/nuclr/runs/mprt_v1_1_dynamic_residual_atlas_cv5x3_v1/rld/fold2/seed42/dynamic/low_rank_r8/best.pt,/home/ubuntu/klb/nuclr/nuclr/runs/rld_robustness_cv5_seed42_v2/corruptions/fold2/outlier_l0.40_p2
2,2,0.4,2,neurid_calibrated,19,0.05,299,680,0.5852842809364549,0.5652173913043478,0.10702341137123746,0.3720588235294118,0.887719298245614,cpu,/home/ubuntu/klb/nuclr/nuclr/runs/mprt_v1_1_dynamic_residual_atlas_cv5x3_v1/rld/fold2/seed42/dynamic/low_rank_r8/best.pt,/home/ubuntu/klb/nuclr/nuclr/runs/rld_robustness_cv5_seed42_v2/corruptions/fold2/outlier_l0.40_p2
2,2,0.4,2,no_dustbin_confidence,19,0.05,299,680,0.5317725752508361,0.5317725752508361,0.023411371237458192,0.5014705882352941,0.9798850574712644,cpu,/home/ubuntu/klb/nuclr/nuclr/runs/mprt_v1_1_dynamic_residual_atlas_cv5x3_v1/rld/fold2/seed42/dynamic/low_rank_r8/best.pt,/home/ubuntu/klb/nuclr/nuclr/runs/rld_robustness_cv5_seed42_v2/corruptions/fold2/outlier_l0.40_p2
2,2,0.4,2,no_dustbin_forced,19,0.05,299,680,0.5317725752508361,0.5317725752508361,0.0,0.0,,cpu,/home/ubuntu/klb/nuclr/nuclr/runs/mprt_v1_1_dynamic_residual_atlas_cv5x3_v1/rld/fold2/seed42/dynamic/low_rank_r8/best.pt,/home/ubuntu/klb/nuclr/nuclr/runs/rld_robustness_cv5_seed42_v2/corruptions/fold2/outlier_l0.40_p2
2,2,0.5,0,neurid_original,19,0.05,299,856,0.5484949832775919,0.4080267558528428,0.4682274247491639,0.9205607476635514,0.8491379310344828,cpu,/home/ubuntu/klb/nuclr/nuclr/runs/mprt_v1_1_dynamic_residual_atlas_cv5x3_v1/rld/fold2/seed42/dynamic/low_rank_r8/best.pt,/home/ubuntu/klb/nuclr/nuclr/runs/rld_robustness_cv5_seed42_v2/corruptions/fold2/outlier_l0.50_p0
