dataset,fold,test_animal_id,duration_key,position,requested_duration_seconds,actual_start_seconds,actual_duration_seconds,raw_frames,window_frames,sampling_rate_hz
rld,1,20240904-17-29-27,120s,start,120,0.0,120.95816880000004,1500,126,1.0416824365813016
rld,1,20240904-17-29-27,120s,middle,120,660.4700010666667,119.99818333333337,1500,125,1.0416824365813016
rld,1,20240904-17-29-27,120s,end,120,1319.9800166666666,119.99818333333337,1500,125,1.0416824365813016
rld,1,20240904-17-29-27,240s,start,240,0.0,240.95635213333338,1500,251,1.0416824365813016
rld,1,20240904-17-29-27,240s,middle,240,599.9909166666666,240.95635213333344,1500,251,1.0416824365813016
rld,1,20240904-17-29-27,240s,end,240,1199.9818333333333,239.99636666666675,1500,250,1.0416824365813016
rld,1,20240904-17-29-27,480s,start,480,0.0,480.9527188,1500,501,1.0416824365813016
rld,1,20240904-17-29-27,480s,middle,480,479.9927333333333,480.9527188,1500,501,1.0416824365813016
rld,1,20240904-17-29-27,480s,end,480,959.9854666666666,479.9927333333334,1500,500,1.0416824365813016
rld,1,20240904-17-29-27,900s,start,900,0.0,900.4663677333334,1500,938,1.0416824365813016
rld,1,20240904-17-29-27,900s,middle,900,270.7159016,899.5063822666666,1500,937,1.0416824365813016
rld,1,20240904-17-29-27,900s,end,900,540.4718177333333,899.5063822666667,1500,937,1.0416824365813016
rld,1,20240904-17-29-27,full,full,,0.0,1439.9782,1500,1500,1.0416824365813016
rld,1,20240917-21-32-57,15s,start,15,0.0,15.359711999999996,1500,16,1.0416861982828882
