candidate_identity,candidate_similarity,is_spatial_hard,mode,query_identity,same_minus_candidate,same_similarity
URYVR,0.07848827806833036,False,Geometry,AIMR,-0.1015732954266277,-0.023085017358297336
IL2R,0.07459947217841106,False,Geometry,AIMR,-0.0976844895367084,-0.023085017358297336
URYDL,0.09520702903256571,False,Geometry,AIMR,-0.11829204639086305,-0.023085017358297336
IL1L,0.07518122500133387,False,Geometry,AIMR,-0.0982662423596312,-0.023085017358297336
URBL,0.09315989962293127,False,Geometry,AIMR,-0.1162449169812286,-0.023085017358297336
OLQDR,0.12784078899137644,False,Geometry,AIMR,-0.15092580634967379,-0.023085017358297336
OLQDL,0.12487719278018634,False,Geometry,AIMR,-0.14796221013848368,-0.023085017358297336
RMER,0.11729461307369875,False,Geometry,AIMR,-0.14037963043199608,-0.023085017358297336
OLQVR,0.1044435162176428,False,Geometry,AIMR,-0.12752853357594013,-0.023085017358297336
URYVL,0.09381736609201063,False,Geometry,AIMR,-0.11690238345030797,-0.023085017358297336
RMED,0.15575839145581527,False,Geometry,AIMR,-0.1788434088141126,-0.023085017358297336
RMEL,0.12833447104934517,False,Geometry,AIMR,-0.15141948840764252,-0.023085017358297336
CEPVR,0.11991337526277847,False,Geometry,AIMR,-0.1429983926210758,-0.023085017358297336
OLQVL,0.12130022980834416,False,Geometry,AIMR,-0.1443852471666415,-0.023085017358297336
CEPVL,0.13551564663802626,False,Geometry,AIMR,-0.1586006639963236,-0.023085017358297336
SAAVR,0.16907915549434535,False,Geometry,AIMR,-0.1921641728526427,-0.023085017358297336
RID,0.18352235622957241,False,Geometry,AIMR,-0.20660737358786974,-0.023085017358297336
SMDVR,0.17894559126614312,False,Geometry,AIMR,-0.20203060862444044,-0.023085017358297336
URXR,0.18364036497036798,False,Geometry,AIMR,-0.20672538232866533,-0.023085017358297336
RIAR,0.178793899145017,False,Geometry,AIMR,-0.20187891650331435,-0.023085017358297336
AVAR,0.16992312237324594,False,Geometry,AIMR,-0.1930081397315433,-0.023085017358297336
SAAVL,0.17385826001828736,False,Geometry,AIMR,-0.19694327737658468,-0.023085017358297336
CEPDR,0.18564936990953895,False,Geometry,AIMR,-0.20873438726783627,-0.023085017358297336
URXL,0.18551355286243798,False,Geometry,AIMR,-0.2085985702207353,-0.023085017358297336
CEPDL,0.18625907256600285,False,Geometry,AIMR,-0.2093440899243002,-0.023085017358297336
SMDDR,0.13807010103429937,False,Geometry,AIMR,-0.16115511839259672,-0.023085017358297336
RMEV,0.14494467523974214,False,Geometry,AIMR,-0.16802969259803946,-0.023085017358297336
RIAL,0.1787539124737487,False,Geometry,AIMR,-0.20183892983204604,-0.023085017358297336
AVER,0.16821439171029862,False,Geometry,AIMR,-0.19129940906859594,-0.023085017358297336
AWAR,0.17768269608435402,False,Geometry,AIMR,-0.20076771344265137,-0.023085017358297336
SMDVL,0.18313613323316882,False,Geometry,AIMR,-0.20622115059146617,-0.023085017358297336
AVAL,0.16329834084432704,False,Geometry,AIMR,-0.18638335820262436,-0.023085017358297336
RMDL,0.15228073363246217,False,Geometry,AIMR,-0.17536575099075952,-0.023085017358297336
AIBR,0.1628282623509068,False,Geometry,AIMR,-0.18591327970920413,-0.023085017358297336
ASGR,0.16961374213274152,False,Geometry,AIMR,-0.19269875949103887,-0.023085017358297336
AVL,0.11597824564968458,False,Geometry,AIMR,-0.1390632630079819,-0.023085017358297336
AVEL,0.14863021502735776,False,Geometry,AIMR,-0.17171523238565511,-0.023085017358297336
ASGL,0.15439995206581505,False,Geometry,AIMR,-0.1774849694241124,-0.023085017358297336
ASHL,0.13641925736580077,False,Geometry,AIMR,-0.15950427472409812,-0.023085017358297336
AIBL,0.15942916777650418,False,Geometry,AIMR,-0.1825141851348015,-0.023085017358297336
AVHL,0.13641087706222577,False,Geometry,AIMR,-0.1594958944205231,-0.023085017358297336
AWBL,0.12485646983374916,False,Geometry,AIMR,-0.1479414871920465,-0.023085017358297336
RIVL,0.14655321002413943,False,Geometry,AIMR,-0.16963822738243678,-0.023085017358297336
AWCL,0.11171170459035984,False,Geometry,AIMR,-0.13479672194865716,-0.023085017358297336
SMDDL,0.08812060307319532,False,Geometry,AIMR,-0.11120562043149265,-0.023085017358297336
AVJR,0.13299939168971064,False,Geometry,AIMR,-0.15608440904800797,-0.023085017358297336
AIZL,0.12414498360623435,False,Geometry,AIMR,-0.1472300009645317,-0.023085017358297336
RIBL,0.10453977977873102,False,Geometry,AIMR,-0.12762479713702835,-0.023085017358297336
ASEL,0.10560298518783821,False,Geometry,AIMR,-0.12868800254613555,-0.023085017358297336
AVDR,0.12140988799824354,False,Geometry,AIMR,-0.14449490535654086,-0.023085017358297336
AVDL,0.10671956054910058,False,Geometry,AIMR,-0.1298045779073979,-0.023085017358297336
AVJL,0.12653447958457537,False,Geometry,AIMR,-0.1496194969428727,-0.023085017358297336
RIVR,0.11778313198997212,False,Geometry,AIMR,-0.14086814934826947,-0.023085017358297336
AIZR,0.09584729767756513,False,Geometry,AIMR,-0.11893231503586246,-0.023085017358297336
AUAR,0.038772060770703304,False,Geometry,AIMR,-0.06185707812900064,-0.023085017358297336
AUAL,0.0538741994361089,False,Geometry,AIMR,-0.07695921679440623,-0.023085017358297336
RICR,0.06891410946947468,True,Geometry,AIMR,-0.09199912682777202,-0.023085017358297336
RICL,0.027247291510121167,False,Geometry,AIMR,-0.0503323088684185,-0.023085017358297336
M5,0.028098937121605435,False,Geometry,AIMR,-0.051183954479902774,-0.023085017358297336
AIML,0.9544280256399063,True,Geometry,AIMR,-0.9775130429982036,-0.023085017358297336
FLPL,-0.017826213414826195,False,Geometry,AIMR,-0.005258803943471141,-0.023085017358297336
ADEL,-0.012947880329983376,False,Geometry,AIMR,-0.01013713702831396,-0.023085017358297336
VB02,-0.05125182481599554,True,Geometry,AIMR,0.028166807457698208,-0.023085017358297336
ADAL,-0.01678356599006627,False,Geometry,AIMR,-0.006301451368231067,-0.023085017358297336
I1R,0.01279721011756322,False,Geometry,FLPL,-0.02322472344839851,-0.01042751333083529
IL2DL,0.03286051097103332,False,Geometry,FLPL,-0.04328802430186861,-0.01042751333083529
I2R,0.015989151445044158,False,Geometry,FLPL,-0.02641666477587945,-0.01042751333083529
I3,0.032757760450748206,False,Geometry,FLPL,-0.043185273781583496,-0.01042751333083529
NSMR,0.019155323301855383,False,Geometry,FLPL,-0.029582836632690672,-0.01042751333083529
I2L,0.01579499410951719,False,Geometry,FLPL,-0.026222507440352483,-0.01042751333083529
MCL,0.01799433424290865,False,Geometry,FLPL,-0.02842184757374394,-0.01042751333083529
NSML,0.01920722938493939,False,Geometry,FLPL,-0.02963474271577468,-0.01042751333083529
M4,0.04121253928346795,False,Geometry,FLPL,-0.05164005261430324,-0.01042751333083529
M3R,0.03490269228334335,False,Geometry,FLPL,-0.04533020561417864,-0.01042751333083529
M3L,0.03434636729644449,False,Geometry,FLPL,-0.04477388062727978,-0.01042751333083529
IL2VL,0.03850859351014531,False,Geometry,FLPL,-0.0489361068409806,-0.01042751333083529
IL1R,0.07456264369467805,False,Geometry,FLPL,-0.08499015702551334,-0.01042751333083529
OLLL,0.08454488242653971,False,Geometry,FLPL,-0.094972395757375,-0.01042751333083529
IL2L,0.07788881769113587,False,Geometry,FLPL,-0.08831633102197116,-0.01042751333083529
URBR,0.09064538743035999,False,Geometry,FLPL,-0.10107290076119528,-0.01042751333083529
OLLR,0.10022632772819402,False,Geometry,FLPL,-0.11065384105902931,-0.01042751333083529
IL1DL,0.10367854866307166,False,Geometry,FLPL,-0.11410606199390695,-0.01042751333083529
IL1DR,0.11168937903037558,False,Geometry,FLPL,-0.12211689236121087,-0.01042751333083529
URYVR,0.08750565507315762,False,Geometry,FLPL,-0.09793316840399291,-0.01042751333083529
IL2R,0.08316071547499179,False,Geometry,FLPL,-0.09358822880582708,-0.01042751333083529
URYDL,0.10802488318712795,False,Geometry,FLPL,-0.11845239651796324,-0.01042751333083529
IL1L,0.08702643428948062,False,Geometry,FLPL,-0.09745394762031591,-0.01042751333083529
URBL,0.1063384417504511,False,Geometry,FLPL,-0.11676595508128639,-0.01042751333083529
OLQDR,0.14012017704071306,False,Geometry,FLPL,-0.15054769037154836,-0.01042751333083529
OLQDL,0.13863034517003162,False,Geometry,FLPL,-0.14905785850086692,-0.01042751333083529
RMER,0.12781449888076044,False,Geometry,FLPL,-0.13824201221159574,-0.01042751333083529
OLQVR,0.11444254393995093,False,Geometry,FLPL,-0.12487005727078622,-0.01042751333083529
URYVL,0.10600347889342733,False,Geometry,FLPL,-0.11643099222426262,-0.01042751333083529
RMED,0.16944116139897944,False,Geometry,FLPL,-0.17986867472981474,-0.01042751333083529
RMEL,0.1430599729138637,False,Geometry,FLPL,-0.153487486244699,-0.01042751333083529
CEPVR,0.13066967755085399,False,Geometry,FLPL,-0.1410971908816893,-0.01042751333083529
OLQVL,0.13437607128762688,False,Geometry,FLPL,-0.14480358461846218,-0.01042751333083529
CEPVL,0.14784716566224884,False,Geometry,FLPL,-0.15827467899308414,-0.01042751333083529
SAAVR,0.18042940474449765,False,Geometry,FLPL,-0.19085691807533295,-0.01042751333083529
RID,0.19770937325791152,False,Geometry,FLPL,-0.20813688658874682,-0.01042751333083529
SMDVR,0.19005648292630162,False,Geometry,FLPL,-0.20048399625713692,-0.01042751333083529
URXR,0.19582845961422457,False,Geometry,FLPL,-0.20625597294505987,-0.01042751333083529
RIAR,0.19075764820754543,False,Geometry,FLPL,-0.20118516153838073,-0.01042751333083529
AVAR,0.18044406374788274,False,Geometry,FLPL,-0.19087157707871805,-0.01042751333083529
SAAVL,0.1897474341094954,False,Geometry,FLPL,-0.2001749474403307,-0.01042751333083529
CEPDR,0.19698653618245843,False,Geometry,FLPL,-0.20741404951329373,-0.01042751333083529
URXL,0.20011061786640158,False,Geometry,FLPL,-0.21053813119723688,-0.01042751333083529
CEPDL,0.20149957386023112,False,Geometry,FLPL,-0.21192708719106643,-0.01042751333083529
SMDDR,0.14893049041689627,False,Geometry,FLPL,-0.15935800374773157,-0.01042751333083529
RMEV,0.15569528303398433,False,Geometry,FLPL,-0.16612279636481964,-0.01042751333083529
RIAL,0.1942435188523058,False,Geometry,FLPL,-0.20467103218314112,-0.01042751333083529
AVER,0.17805557296149865,False,Geometry,FLPL,-0.18848308629233396,-0.01042751333083529
AWAR,0.18730736477484702,False,Geometry,FLPL,-0.19773487810568233,-0.01042751333083529
SMDVL,0.198266654613582,False,Geometry,FLPL,-0.2086941679444173,-0.01042751333083529
AVAL,0.17796361677296793,False,Geometry,FLPL,-0.18839113010380323,-0.01042751333083529
RMDL,0.16583400076156443,False,Geometry,FLPL,-0.17626151409239973,-0.01042751333083529
AIBR,0.1713344267864677,False,Geometry,FLPL,-0.181761940117303,-0.01042751333083529
ASGR,0.17796971333668865,False,Geometry,FLPL,-0.18839722666752395,-0.01042751333083529
AVL,0.12278813650870894,False,Geometry,FLPL,-0.13321564983954423,-0.01042751333083529
AVEL,0.16123114151043527,False,Geometry,FLPL,-0.17165865484127057,-0.01042751333083529
ASGL,0.16767403807945883,False,Geometry,FLPL,-0.17810155141029413,-0.01042751333083529
ASHL,0.14940874629099185,False,Geometry,FLPL,-0.15983625962182715,-0.01042751333083529
AIBL,0.16825619254308088,False,Geometry,FLPL,-0.1786837058739162,-0.01042751333083529
AVHL,0.14795713082538106,False,Geometry,FLPL,-0.15838464415621636,-0.01042751333083529
AWBL,0.13593927202532316,False,Geometry,FLPL,-0.14636678535615846,-0.01042751333083529
RIVL,0.15782151087309004,False,Geometry,FLPL,-0.16824902420392535,-0.01042751333083529
AWCL,0.12277919310081409,False,Geometry,FLPL,-0.1332067064316494,-0.01042751333083529
SMDDL,0.09645797309545964,False,Geometry,FLPL,-0.10688548642629493,-0.01042751333083529
AVJR,0.13625234292671629,False,Geometry,FLPL,-0.1466798562575516,-0.01042751333083529
AIZL,0.13446351600382533,False,Geometry,FLPL,-0.14489102933466064,-0.01042751333083529
RIBL,0.11334143321200973,False,Geometry,FLPL,-0.12376894654284502,-0.01042751333083529
ASEL,0.11536195455552742,False,Geometry,FLPL,-0.12578946788636272,-0.01042751333083529
AVDR,0.12407044438327795,False,Geometry,FLPL,-0.13449795771411324,-0.01042751333083529
AVDL,0.11611164849081547,False,Geometry,FLPL,-0.12653916182165076,-0.01042751333083529
AVJL,0.13587078022264923,False,Geometry,FLPL,-0.14629829355348453,-0.01042751333083529
RIVR,0.11953589148922861,False,Geometry,FLPL,-0.1299634048200639,-0.01042751333083529
AIZR,0.0974426815374383,False,Geometry,FLPL,-0.1078701948682736,-0.01042751333083529
AUAR,0.044389174286169474,False,Geometry,FLPL,-0.05481668761700476,-0.01042751333083529
AUAL,0.06014767941581549,False,Geometry,FLPL,-0.07057519274665078,-0.01042751333083529
RICR,0.07072404182407498,False,Geometry,FLPL,-0.08115155515491027,-0.01042751333083529
RICL,0.03016133258242819,False,Geometry,FLPL,-0.040588845913263484,-0.01042751333083529
M5,0.026175861879394694,True,Geometry,FLPL,-0.03660337521022999,-0.01042751333083529
AIML,0.965694887835938,True,Geometry,FLPL,-0.9761224011667733,-0.01042751333083529
AIMR,-0.03450693769510937,False,Geometry,FLPL,0.024079424364274078,-0.01042751333083529
ADEL,-0.01864089188185147,True,Geometry,FLPL,0.00821337855101618,-0.01042751333083529
VB02,-0.05142931036037869,False,Geometry,FLPL,0.0410017970295434,-0.01042751333083529
ADAL,-0.02205102973224269,False,Geometry,FLPL,0.011623516401407399,-0.01042751333083529
I1R,0.0002958084951021814,False,Geometry,ADEL,0.006496502070731218,0.006792310565833399
